"setting","mech","n","cens","backend","method","R","mean_cov","mcse_cov","med_cov","cov_q05","cov_q10","pac_success_nominal","pac_success_tol","pac_tol","mean_short","mean_abscal","med_lpb","worst_slice","sd_tau","sd_cov","mean_maxwt","mean_ess","mean_clipfrac","mean_clip_level","mean_nu_hat_c","mean_runtime"
"B","C2",600,0.6,"weibull_cox","Stab-IPCW",100,0.952405,0.00465625296420487,0.96125,0.927975,0.9337,0.97,0.97,0.02,0.00476,0.061925,0.329903837976865,0.926256095085751,0.0491918528197341,0.0465625296420487,16.7022322117504,73.0488751494597,NA,NA,NA,NA
"C","C2",600,0.6,"weibull_cox","Stab-IPCW",100,0.94766,0.00303571235378939,0.95325,0.90495,0.9175,0.97,0.98,0.02,0.00187,0.0514,0.368348704685837,0.921807128015133,0.0261996992811796,0.0303571235378939,8.65739418880216,74.1240731834101,NA,NA,NA,NA
"A","C3",600,0.6,"weibull_cox","Stab-IPCW",100,0.948985,0.0032828330260261,0.956,0.914525,0.92595,0.95,0.97,0.02,0.003285,0.055555,0.177766023620217,0.93691286411507,0.0273776433159495,0.032828330260261,12.5270522389203,65.7389167101518,NA,NA,NA,NA
"B","C3",600,0.6,"weibull_cox","Stab-IPCW",100,0.934275,0.00709464649143168,0.94825,0.870775,0.9084,0.92,0.94,0.02,0.01015,0.054575,0.34816878606163,0.908483626648973,0.0608774227941739,0.0709464649143168,34.7735720317324,58.9374328023024,NA,NA,NA,NA
"C","C3",600,0.6,"weibull_cox","Stab-IPCW",100,0.94217,0.00566478676482258,0.9545,0.898,0.9114,0.94,0.98,0.02,0.005325,0.05282,0.369434454116334,0.916203423418795,0.0490001030714232,0.0566478676482258,119.773211525417,61.7440870212221,NA,NA,NA,NA
"A","C1",1200,0.6,"weibull_cox","Stab-IPCW",100,0.957565,0.0022343694453205,0.9625,0.919325,0.9349,0.98,0.99,0.02,0.000900000000000001,0.059365,0.156533843038292,0.94629576304851,0.0216454441517205,0.022343694453205,15.3010402190486,144.998675833091,NA,NA,NA,NA
"B","C1",1200,0.6,"weibull_cox","Stab-IPCW",100,0.953,0.00151245669442971,0.954,0.926,0.93295,1,1,0.02,0,0.053,0.338570339346634,0.936842009450491,0.0161717424084498,0.0151245669442971,9.42302176999992,129.007853655169,NA,NA,NA,NA
"C","C1",1200,0.6,"weibull_cox","Stab-IPCW",100,0.95571,0.0015727987664021,0.95475,0.929975,0.93745,1,1,0.02,0,0.05571,0.364469749468328,0.933115807181093,0.0178217889566722,0.015727987664021,7.14208517852008,141.91859803068,NA,NA,NA,NA
"A","C2",1200,0.6,"weibull_cox","Stab-IPCW",100,0.94315,0.0101540321393459,0.95825,0.9252,0.93885,0.97,0.97,0.02,0.011845,0.06684,0.163910463686984,0.931190170862881,0.0322394763974826,0.101540321393459,38.960882583757,144.159399900734,NA,NA,NA,NA
"B","C2",1200,0.6,"weibull_cox","Stab-IPCW",100,0.954295,0.00305940423823484,0.959,0.9323,0.9368,0.97,0.97,0.02,0.00281,0.059915,0.328082873464944,0.929200186945319,0.0311040937251778,0.0305940423823484,34.3981276468832,135.912610771807,NA,NA,NA,NA
"C","C2",1200,0.6,"weibull_cox","Stab-IPCW",100,0.9396,0.0102286239286987,0.95225,0.922875,0.93,0.97,0.97,0.02,0.01242,0.06444,0.368095923694378,0.915668140836655,0.0388241307863181,0.102286239286987,37.1996153504387,140.874076397901,NA,NA,NA,NA
"A","C3",1200,0.6,"weibull_cox","Stab-IPCW",100,0.93363,0.0141742236885029,0.95925,0.9058,0.9299,0.96,0.97,0.02,0.02199,0.07761,0.163909800648496,0.92171807089989,0.0478477171911476,0.141742236885029,86.1637756965366,127.071435111555,NA,NA,NA,NA
"B","C3",1200,0.6,"weibull_cox","Stab-IPCW",100,0.94624,0.00179199228894445,0.94875,0.91245,0.924,0.98,1,0.02,0.000110000000000001,0.04646,0.348809785211258,0.92770981189841,0.0170785470013338,0.0179199228894445,16.7626209320655,102.980040979135,NA,NA,NA,NA
"C","C3",1200,0.6,"weibull_cox","Stab-IPCW",100,0.93948,0.00751194308344312,0.95,0.912875,0.9245,0.96,0.97,0.02,0.010155,0.05979,0.378062963847054,0.914361539358825,0.062187318854109,0.0751194308344312,1376.48534082857,119.994299467794,NA,NA,NA,NA
"A","C1",300,0.8,"weibull_cox","Stab-IPCW",100,0.9643,0.00484884136946783,0.97325,0.91875,0.93845,0.97,0.98,0.02,0.004005,0.07231,0.117723071857339,0.950530922240879,0.0516275511757438,0.0484884136946783,5.72898821994854,17.6192535285765,NA,NA,NA,NA
"B","C1",300,0.8,"weibull_cox","Stab-IPCW",100,0.960665,0.00381478420560764,0.9725,0.87555,0.9085,0.93,0.94,0.02,0.003115,0.066895,0.260145388861839,0.933967433519148,0.0294707524933662,0.0381478420560764,49.9897719278479,15.9003391956401,NA,NA,NA,NA
"C","C1",300,0.8,"weibull_cox","Stab-IPCW",100,0.956075,0.00472449759500971,0.97125,0.83275,0.9,0.9,0.91,0.02,0.00652500000000001,0.069125,0.270514992573445,0.914922548791162,0.0303878963145566,0.0472449759500971,84.9577520207112,17.0416994870487,NA,NA,NA,NA
"A","C2",300,0.8,"weibull_cox","Stab-IPCW",100,0.96218,0.00311211805493924,0.97025,0.900325,0.92845,0.95,0.96,0.02,0.001825,0.06583,0.128204003561772,0.946368427980584,0.0275715781048514,0.0311211805493924,164.897874215414,18.6923457596026,NA,NA,NA,NA
"B","C2",300,0.8,"weibull_cox","Stab-IPCW",100,0.959885,0.00619751846314395,0.97625,0.901175,0.9199,0.95,0.95,0.02,0.007695,0.075275,0.25982300307105,0.936914417421654,0.0752914203598124,0.0619751846314395,57.3487671630472,17.166694802917,NA,NA,NA,NA
"C","C2",300,0.8,"weibull_cox","Stab-IPCW",100,0.94794,0.00691109589462094,0.96725,0.858275,0.8728,0.87,0.89,0.02,0.010645,0.06923,0.295167961715232,0.913001860262363,0.0450448710070348,0.0691109589462094,13.1576110896136,15.8680716292335,NA,NA,NA,NA
"A","C3",300,0.8,"weibull_cox","Stab-IPCW",100,0.96482,0.00430728487916727,0.974,0.93045,0.93915,0.98,0.98,0.02,0.003345,0.07151,0.122134364105316,0.951063806560934,0.0507519218922552,0.0430728487916727,11.2163242545782,16.5178590306821,NA,NA,NA,NA
"B","C3",300,0.8,"weibull_cox","Stab-IPCW",100,0.95303,0.00636833953906735,0.9715,0.862,0.90785,0.93,0.94,0.02,0.009175,0.07138,0.266491763957575,0.925139713094315,0.0602026040579104,0.0636833953906735,11.2630103558388,14.493024164998,NA,NA,NA,NA
"C","C3",300,0.8,"weibull_cox","Stab-IPCW",100,0.95448,0.00481596104719305,0.96875,0.825925,0.90445,0.9,0.92,0.02,0.006775,0.06803,0.284857697409659,0.910750942024982,0.0295547770839986,0.0481596104719305,3.83104116164877,16.3752665574688,NA,NA,NA,NA
"A","C1",600,0.8,"weibull_cox","Stab-IPCW",100,0.97149,0.00171558483122558,0.97525,0.93445,0.94685,1,1,0.02,0,0.07149,0.115717789931232,0.960372960675837,0.0173205080756888,0.0171558483122558,4.23331752574379,34.0308648220045,NA,NA,NA,NA
"B","C1",600,0.8,"weibull_cox","Stab-IPCW",100,0.955945,0.0075329541839423,0.9675,0.9244,0.93595,0.97,0.98,0.02,0.00908,0.074105,0.289074997200831,0.937335927775179,0.0645790565543857,0.075329541839423,28.9816886667952,30.4594440321816,NA,NA,NA,NA
"C","C1",600,0.8,"weibull_cox","Stab-IPCW",100,0.962275,0.00449624071370245,0.97525,0.898725,0.9283,0.94,0.96,0.02,0.004555,0.071385,0.281962176645415,0.940740552337706,0.0358414014877496,0.0449624071370245,9.41134581669608,31.9704439531366,NA,NA,NA,NA
"A","C2",600,0.8,"weibull_cox","Stab-IPCW",100,0.969975,0.00200169593499153,0.97525,0.930925,0.9436,0.99,0.99,0.02,0.00021,0.070395,0.121283875122232,0.959224437264312,0.0197097627452678,0.0200169593499153,4.95134678610593,36.782972218278,NA,NA,NA,NA
"B","C2",600,0.8,"weibull_cox","Stab-IPCW",100,0.970485,0.00350081126961374,0.976,0.945,0.9543,0.98,0.98,0.02,0.00266,0.075805,0.27577281398178,0.952174287125765,0.0438597397128251,0.0350081126961374,13.1193960210565,34.240674792841,NA,NA,NA,NA
"C","C2",600,0.8,"weibull_cox","Stab-IPCW",100,0.96332,0.00277555636428323,0.971,0.905975,0.9241,0.96,1,0.02,0.000390000000000003,0.0641,0.280024391802888,0.939576956745222,0.0259157531749757,0.0277555636428323,28.6472475927497,33.9760935476987,NA,NA,NA,NA
"A","C3",600,0.8,"weibull_cox","Stab-IPCW",100,0.9674,0.00328065957891508,0.9745,0.922825,0.9419,0.97,0.98,0.02,0.002155,0.07171,0.116100847134076,0.955610928017805,0.0319296891701916,0.0328065957891508,8.08011982924326,29.7850615239731,NA,NA,NA,NA
"B","C3",600,0.8,"weibull_cox","Stab-IPCW",100,0.946945,0.00873867490763984,0.967,0.839475,0.9293,0.93,0.93,0.02,0.015095,0.077135,0.290571606494653,0.925921554263373,0.0804128237423747,0.0873867490763984,67.2089654842954,25.824484363949,NA,NA,NA,NA
"C","C3",600,0.8,"weibull_cox","Stab-IPCW",100,0.946655,0.0112361580276455,0.97225,0.8759,0.91545,0.93,0.94,0.02,0.01606,0.078775,0.304296450642432,0.923345362806597,0.0533166640616859,0.112361580276455,40.5881911939486,28.5882993664788,NA,NA,NA,NA
"A","C1",1200,0.8,"weibull_cox","Stab-IPCW",100,0.97714,0.00304153968186569,0.9835,0.9485,0.96185,0.99,0.99,0.02,0.00199,0.08112,0.0954553349738801,0.968932136955339,0.0249646214317847,0.0304153968186569,10.9043326897753,66.5885254250477,NA,NA,NA,NA
"B","C1",1200,0.8,"weibull_cox","Stab-IPCW",100,0.967855,0.002520434616602,0.972,0.939475,0.94795,0.98,0.98,0.02,0.001455,0.070765,0.274621663322914,0.954235160117144,0.0222190654323459,0.02520434616602,13.7284877954177,56.495478868752,NA,NA,NA,NA
"C","C1",1200,0.8,"weibull_cox","Stab-IPCW",100,0.974355,0.00128772948332413,0.97575,0.949975,0.9538,1,1,0.02,0,0.074355,0.282860798012012,0.957982848879826,0.0138808057286588,0.0128772948332413,5.3198502199763,63.0345504152081,NA,NA,NA,NA
"A","C2",1200,0.8,"weibull_cox","Stab-IPCW",100,0.9752,0.00266431714677248,0.98025,0.950125,0.962,0.99,0.99,0.02,0.001545,0.07829,0.108793224380204,0.96626891767066,0.0295152759626522,0.0266431714677248,9.56725858640936,69.869831325259,NA,NA,NA,NA
"B","C2",1200,0.8,"weibull_cox","Stab-IPCW",100,0.971735,0.00285158519622212,0.97725,0.95035,0.96025,0.99,0.99,0.02,0.00171,0.075155,0.27276615908235,0.954632797680237,0.0291251219271736,0.0285158519622212,362.974606377431,60.2826663321399,NA,NA,NA,NA
"C","C2",1200,0.8,"weibull_cox","Stab-IPCW",100,0.969515,0.00200455863047961,0.973,0.945875,0.94945,0.99,0.99,0.02,6e-04,0.070715,0.295235248582045,0.951268008603421,0.0196049365047055,0.0200455863047961,9.91316105805255,64.8162610916712,NA,NA,NA,NA
"A","C3",1200,0.8,"weibull_cox","Stab-IPCW",100,0.97601,0.00312936547607151,0.9825,0.945975,0.96185,0.99,0.99,0.02,0.001975,0.07996,0.0954063643332119,0.967225346705522,0.0261070059098273,0.0312936547607151,16.8977578282616,57.1297007886217,NA,NA,NA,NA
"B","C3",1200,0.8,"weibull_cox","Stab-IPCW",100,0.95749,0.00595109691951446,0.9725,0.911825,0.93195,0.96,0.97,0.02,0.006825,0.07114,0.278795386837187,0.942060408412272,0.0524944441504686,0.0595109691951446,52.1863836935279,45.6869658171067,NA,NA,NA,NA
"C","C3",1200,0.8,"weibull_cox","Stab-IPCW",100,0.96962,0.00159251912758283,0.97375,0.94355,0.9484,1,1,0.02,0,0.06962,0.294742655174901,0.951473983124744,0.0159050211244656,0.0159251912758283,9.20206071955999,52.5108759368464,NA,NA,NA,NA
