"rep","n","setting","mech","cens","backend","method","fit_ok","error_msg","tau","coverage","shortfall","abs_cal_err","mean_lpb","med_lpb","mean_loglpb","worst_slice","max_raw_wt","max_norm_wt","ess","wt_cv","clipfrac","clip_level","nu_hat_c","runtime"
31,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.14,0.892,0.00800000000000001,0.00800000000000001,0.591174984469854,0.459937211585311,-0.781088042059917,0.85,66.8148699252692,71.85844447121,31.9309490124575,3.74989772163073,NA,NA,NA,NA
31,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.12,0.915,0,0.015,0.521556772432955,0.40577388065797,-0.906381965414369,0.882,2.72821068946235,4.21972092225256,182.210602568403,1.27973679007714,0.0975609756097561,2.72821068946235,0.646538181014583,NA
31,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9565,0,0.0565,0.390244309861624,0.327217899213898,-1.14055998838104,0.944,NA,NA,NA,NA,NA,NA,NA,NA
32,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.16,0.876,0.024,0.024,0.538983322159402,0.479605299827056,-0.73428466204157,0.842,103.95281927267,93.7460052886293,20.9897945035814,4.68122956722096,NA,NA,NA,NA
32,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.13,0.918,0,0.018,0.452817117580542,0.40293174299707,-0.90848096026312,0.882,3.27848117801527,4.7103545438623,164.974034125824,1.38330593636605,0.11734693877551,3.27848117801527,0.696015798277267,NA
32,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.18,0.845,0.055,0.055,0.595876505106354,0.530230747672209,-0.633935850883712,0.802,103.95281927267,93.7460052886293,20.9897945035814,4.68122956722096,NA,NA,NA,NA
32,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.13,0.918,0,0.018,0.452817117580542,0.40293174299707,-0.90848096026312,0.882,3.27848117801527,4.7103545438623,164.974034125824,1.38330593636605,0.11734693877551,3.27848117801527,0.696015798277267,NA
32,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.962,0,0.0619999999999999,0.351429388475259,0.318175489766375,-1.15027664425543,0.942,NA,NA,NA,NA,NA,NA,NA,NA
33,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.12,0.9265,0,0.0265,0.491442102717108,0.420105905335633,-0.855270176803783,0.920682730923695,15.8794323554402,20.2865129526425,100.304680398129,1.94764537820912,NA,NA,NA,NA
33,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.1,0.9475,0,0.0475,0.431225907291144,0.368630504356703,-0.985982212701638,0.944,3.0116548069158,4.67237192417363,162.589306255198,1.39867769814711,0.122994652406417,3.0116548069158,0.644566583266689,NA
33,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.25,0.762,0.138,0.138,0.850417452707135,0.726973517139636,-0.306886962579689,0.726,15.8794323554402,20.2865129526425,100.304680398129,1.94764537820912,NA,NA,NA,NA
33,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.1,0.9475,0,0.0475,0.431225907291144,0.368630504356703,-0.985982212701638,0.944,3.0116548069158,4.67237192417363,162.589306255198,1.39867769814711,0.122994652406417,3.0116548069158,0.644566583266689,NA
33,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.955,0,0.0549999999999999,0.397777741029185,0.354303473892506,-1.04087270273697,0.944,NA,NA,NA,NA,NA,NA,NA,NA
34,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.15,0.8725,0.0275,0.0275,0.556276231042991,0.474062788770776,-0.738305836179305,0.84167517875383,27.344820624506,27.8762524784497,81.7034839157196,2.21022164634876,NA,NA,NA,NA
34,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.14,0.8935,0.00650000000000006,0.00650000000000006,0.526445162464369,0.448640527719142,-0.793423654193082,0.867211440245148,3.12634601645182,4.16451013089439,183.38128047413,1.2731355330455,0.131455399061033,3.12634601645182,0.750711588683395,NA
34,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.15,0.8725,0.0275,0.0275,0.556276231042991,0.474062788770776,-0.738305836179305,0.84167517875383,27.344820624506,27.8762524784497,81.7034839157196,2.21022164634876,NA,NA,NA,NA
34,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.13,0.9055,0,0.00549999999999995,0.49635673233958,0.422998941221822,-0.852275938841249,0.882533197139939,3.12634601645182,4.16451013089439,183.38128047413,1.2731355330455,0.131455399061033,3.12634601645182,0.750711588683395,NA
34,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.95,0,0.0499999999999999,0.392222978652407,0.342278946147038,-1.07639725833209,0.933605720122574,NA,NA,NA,NA,NA,NA,NA,NA
35,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.13,0.9165,0,0.0165,0.484772003863057,0.414649658559491,-0.886007959439379,0.9,62.0911109708956,67.0845376432992,36.1572709469821,3.50727318654104,NA,NA,NA,NA
35,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.11,0.945,0,0.0449999999999999,0.419829965362067,0.359101495967577,-1.02983685979002,0.932879377431907,3.43698154065042,5.17091422133096,156.537226277748,1.43898477201767,0.111111111111111,3.43698154065042,0.664675798811794,NA
35,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.14,0.904,0,0.004,0.517005836684696,0.442220862480194,-0.821632480749562,0.89,62.0911109708956,67.0845376432992,36.1572709469821,3.50727318654104,NA,NA,NA,NA
35,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.11,0.945,0,0.0449999999999999,0.419829965362067,0.359101495967577,-1.02983685979002,0.932879377431907,3.43698154065042,5.17091422133096,156.537226277748,1.43898477201767,0.111111111111111,3.43698154065042,0.664675798811794,NA
35,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.959,0,0.0589999999999999,0.371517515697652,0.32962755191894,-1.13356989425768,0.949416342412451,NA,NA,NA,NA,NA,NA,NA,NA
36,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.12,0.913,0,0.013,0.513523839780352,0.433872934204436,-0.836374143084571,0.884498480243161,46.3119097638266,52.1391297158965,35.1960179202749,3.55869223082587,NA,NA,NA,NA
36,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.09,0.948,0,0.0479999999999999,0.414037066203678,0.349817209771649,-1.05171509572217,0.926038500506586,3.38546625465278,5.63316101350691,145.618510452355,1.5169305012257,0.0867052023121387,3.38546625465278,0.600988724898025,NA
36,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.14,0.882,0.018,0.018,0.577317554817716,0.487771826880775,-0.719278127344299,0.838905775075988,46.3119097638266,52.1391297158965,35.1960179202749,3.55869223082587,NA,NA,NA,NA
36,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.09,0.948,0,0.0479999999999999,0.414037066203678,0.349817209771649,-1.05171509572217,0.926038500506586,3.38546625465278,5.63316101350691,145.618510452355,1.5169305012257,0.0867052023121387,3.38546625465278,0.600988724898025,NA
36,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9455,0,0.0455,0.419264080900734,0.370568560969005,-1.01154932294467,0.92806484295846,NA,NA,NA,NA,NA,NA,NA,NA
37,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.12,0.939,0,0.0389999999999999,0.410295807722311,0.357247379272373,-1.01658729944732,0.914,40.4741254487553,52.3508021631676,50.2421959726507,2.92772607937908,NA,NA,NA,NA
37,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.1,0.9595,0,0.0595,0.350304365158577,0.305012417980328,-1.17466328992559,0.946,2.93406536659944,4.89525554366473,160.07590130899,1.41518547226966,0.0879120879120879,2.93406536659944,0.599369193380845,NA
37,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.1,0.9595,0,0.0595,0.350304365158577,0.305012417980328,-1.17466328992559,0.946,40.4741254487553,52.3508021631676,50.2421959726507,2.92772607937908,NA,NA,NA,NA
37,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.11,0.953,0,0.0529999999999999,0.380395675197641,0.331213128414113,-1.09225371973678,0.934,2.93406536659944,4.89525554366473,160.07590130899,1.41518547226966,0.0879120879120879,2.93406536659944,0.599369193380845,NA
37,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9615,0,0.0615,0.343236810426055,0.303148180540952,-1.18731627547314,0.946,NA,NA,NA,NA,NA,NA,NA,NA
38,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.14,0.8585,0.0415,0.0415,0.710996719757039,0.539078734706407,-0.617323742852685,0.798,33.3933108850748,40.4886795083943,64.0308702664051,2.55145968483749,NA,NA,NA,NA
38,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.13,0.879,0.021,0.021,0.673894537432323,0.510947806747571,-0.670917933065905,0.828,2.94624605364322,4.59994768334874,159.572167818849,1.41853287529068,0.115384615384615,2.94624605364322,0.640495557005633,NA
38,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.16,0.824,0.0760000000000001,0.0760000000000001,0.783756654394703,0.594245421713341,-0.519892976715902,0.76,33.3933108850748,40.4886795083943,64.0308702664051,2.55145968483749,NA,NA,NA,NA
38,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.13,0.879,0.021,0.021,0.673894537432323,0.510947806747571,-0.670917933065905,0.828,2.94624605364322,4.59994768334874,159.572167818849,1.41853287529068,0.115384615384615,2.94624605364322,0.640495557005633,NA
38,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9415,0,0.0415,0.483234581755305,0.401027831129737,-0.9371335955951,0.916,NA,NA,NA,NA,NA,NA,NA,NA
39,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.15,0.897,0.003,0.003,0.580171904305467,0.490643582824879,-0.708653706133905,0.852,153.365274759379,125.28573637174,12.7937955328214,6.04933255402378,NA,NA,NA,NA
39,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.12,0.93,0,0.03,0.487613636184134,0.41236829931993,-0.882454789354822,0.894,2.903536590135,4.47687458038126,170.672371442856,1.34766083266929,0.121827411167513,2.903536590135,0.648563308621375,NA
39,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.14,0.908,0,0.00800000000000001,0.549633904955462,0.464818007159806,-0.762725723249491,0.866,153.365274759379,125.28573637174,12.7937955328214,6.04933255402378,NA,NA,NA,NA
39,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.12,0.93,0,0.03,0.487613636184134,0.41236829931993,-0.882454789354822,0.894,2.903536590135,4.47687458038126,170.672371442856,1.34766083266929,0.121827411167513,2.903536590135,0.648563308621375,NA
39,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9575,0,0.0575,0.394003257781662,0.344117105145714,-1.07386859546669,0.940634595701126,NA,NA,NA,NA,NA,NA,NA,NA
40,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.1,0.952,0,0.0519999999999999,0.39365732369016,0.348960568529327,-1.07241203571781,0.941176470588235,39.8337254555297,47.583708543269,58.6340089130259,2.68353836040896,NA,NA,NA,NA
40,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.09,0.9645,0,0.0645,0.36394357220544,0.322620584519761,-1.15089399554217,0.954137587238285,3.23029424475825,4.70706759153021,166.458025203462,1.37387853287463,0.086734693877551,3.23029424475825,0.686264682192109,NA
40,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.01,1,0,0.1,0.0745137526977444,0.0660532903615543,-2.73690912142946,1,39.8337254555297,47.583708543269,58.6340089130259,2.68353836040896,NA,NA,NA,NA
40,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.1,0.952,0,0.0519999999999999,0.39365732369016,0.348960568529327,-1.07241203571781,0.941176470588235,3.23029424475825,4.70706759153021,166.458025203462,1.37387853287463,0.086734693877551,3.23029424475825,0.686264682192109,NA
40,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.953,0,0.0529999999999999,0.378806527846078,0.344331627674279,-1.09753024330848,0.943170488534397,NA,NA,NA,NA,NA,NA,NA,NA
41,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.12,0.899,0.001,0.001,0.570392272205862,0.469732532196691,-0.775147928213027,0.872,33.9218921394024,37.4908916363854,69.9610438122267,2.42346795426307,NA,NA,NA,NA
41,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.11,0.915,0,0.015,0.534106464562541,0.439850247429432,-0.840877058266914,0.892,3.50790505021464,4.88621026756198,163.035344855305,1.39578136904198,0.108247422680412,3.50790505021464,0.717919380895769,NA
41,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.14,0.8605,0.0395,0.0395,0.641482130639166,0.528276837304891,-0.657690921117197,0.842,33.9218921394024,37.4908916363854,69.9610438122267,2.42346795426307,NA,NA,NA,NA
41,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.1,0.9315,0,0.0315,0.49720802036359,0.409463440888975,-0.912463758627574,0.912,3.50790505021464,4.88621026756198,163.035344855305,1.39578136904198,0.108247422680412,3.50790505021464,0.717919380895769,NA
41,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.941,0,0.0409999999999999,0.446765261515402,0.390506489455013,-0.974704345374676,0.912,NA,NA,NA,NA,NA,NA,NA,NA
42,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.26,0.726,0.174,0.174,0.841760716574322,0.740207299512163,-0.291767128718062,0.699696663296259,705.872702668884,270.965908262132,2.97749186134592,12.6705949060371,NA,NA,NA,NA
42,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.11,0.932,0,0.032,0.425924110306606,0.374538903134163,-0.973001732401706,0.91,3.52926404257578,5.11029493071837,164.021773438697,1.38941085958024,0.0913705583756345,3.52926404257578,0.690618465357273,NA
42,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.01,1,0,0.1,0.0733794206346532,0.0645266305712046,-2.73161939449746,1,705.872702668884,270.965908262132,2.97749186134592,12.6705949060371,NA,NA,NA,NA
42,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.11,0.932,0,0.032,0.425924110306606,0.374538903134163,-0.973001732401706,0.91,3.52926404257578,5.11029493071837,164.021773438697,1.38941085958024,0.0913705583756345,3.52926404257578,0.690618465357273,NA
42,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.946,0,0.0459999999999999,0.376059898003126,0.338482233032659,-1.08207525167254,0.918,NA,NA,NA,NA,NA,NA,NA,NA
43,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.13,0.888,0.012,0.012,0.553371580908273,0.479743295798248,-0.743307350997087,0.878,114.755592478223,104.287820612382,16.4660214465178,5.3112813927816,NA,NA,NA,NA
43,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.11,0.9125,0,0.0125,0.489667502587928,0.424515297932818,-0.865610468786751,0.896,3.12903717283435,4.71623508549566,167.718393092076,1.36595288050626,0.107692307692308,3.12903717283435,0.663460814847296,NA
43,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.12,0.899,0.001,0.001,0.52178303662715,0.452357732705143,-0.802085200578479,0.888,114.755592478223,104.287820612382,16.4660214465178,5.3112813927816,NA,NA,NA,NA
43,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.11,0.9125,0,0.0125,0.489667502587928,0.424515297932818,-0.865610468786751,0.896,3.12903717283435,4.71623508549566,167.718393092076,1.36595288050626,0.107692307692308,3.12903717283435,0.663460814847296,NA
43,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9325,0,0.0325,0.42498836638931,0.382888246683945,-0.985049779486498,0.916,NA,NA,NA,NA,NA,NA,NA,NA
44,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.18,0.8465,0.0535,0.0535,0.617193598624487,0.520143064536302,-0.648743853383387,0.816468253968254,443.280829132706,242.432407958559,3.88375775229708,11.0836625278272,NA,NA,NA,NA
44,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.13,0.916,0,0.016,0.463654270108209,0.390747009490869,-0.934787435209469,0.902777777777778,3.67435687677992,4.62166050121437,168.094950503639,1.36359917881651,0.103448275862069,3.67435687677992,0.795029595058846,NA
44,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.18,0.8465,0.0535,0.0535,0.617193598624487,0.520143064536302,-0.648743853383387,0.816468253968254,443.280829132706,242.432407958559,3.88375775229708,11.0836625278272,NA,NA,NA,NA
44,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.13,0.916,0,0.016,0.463654270108209,0.390747009490869,-0.934787435209469,0.902777777777778,3.67435687677992,4.62166050121437,168.094950503639,1.36359917881651,0.103448275862069,3.67435687677992,0.795029595058846,NA
44,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9595,0,0.0595,0.364775850230779,0.310142118868499,-1.16831051763049,0.950396825396825,NA,NA,NA,NA,NA,NA,NA,NA
45,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.13,0.9235,0,0.0235,0.498022116734436,0.385473369741374,-0.951725967096496,0.9,19.8692241545451,27.3981223746109,88.9305717428985,2.09920210395374,NA,NA,NA,NA
45,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.11,0.9515,0,0.0515,0.42948541312095,0.332425376077783,-1.09978267586653,0.93,3.15798100902255,5.17500630455,164.232734201713,1.38805461269545,0.068421052631579,3.15798100902255,0.610237132705708,NA
45,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.16,0.8855,0.0145000000000001,0.0145000000000001,0.600271942612277,0.464615607831208,-0.764987664026231,0.864,19.8692241545451,27.3981223746109,88.9305717428985,2.09920210395374,NA,NA,NA,NA
45,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.12,0.9355,0,0.0355,0.463816814708754,0.358998173978347,-1.0228807758608,0.91,3.15798100902255,5.17500630455,164.232734201713,1.38805461269545,0.068421052631579,3.15798100902255,0.610237132705708,NA
45,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",FALSE,"Error: unstable weights! Try using option use_censoring_model=TRUE.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.14,0.8885,0.0115000000000001,0.0115000000000001,0.503952335208663,0.46612603727373,-0.778532556384715,0.854,39.6564219614539,35.7307547441136,45.6643227976008,3.08728770656496,NA,NA,NA,NA
46,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.09,0.9515,0,0.0515,0.364656228410365,0.337285395543864,-1.10205917718416,0.92,3.01576399557551,4.33348486907902,180.28984973246,1.29067812445856,0.119617224880383,3.01576399557551,0.695921201224003,NA
46,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.01,1,0,0.1,0.0779552348417355,0.0721039712743384,-2.64487949733164,1,39.6564219614539,35.7307547441136,45.6643227976008,3.08728770656496,NA,NA,NA,NA
46,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.09,0.9515,0,0.0515,0.364656228410365,0.337285395543864,-1.10205917718416,0.92,3.01576399557551,4.33348486907902,180.28984973246,1.29067812445856,0.119617224880383,3.01576399557551,0.695921201224003,NA
46,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9425,0,0.0425,0.385798798108359,0.357696725482261,-1.04306404904531,0.914,NA,NA,NA,NA,NA,NA,NA,NA
47,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.17,0.854,0.046,0.046,0.630455337884624,0.536272152717737,-0.611220435914065,0.844,116.115152015631,97.1724273099763,19.8736027324442,4.81673922504384,NA,NA,NA,NA
47,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.12,0.9275,0,0.0275,0.470132027309227,0.399899404758171,-0.904649188357413,0.921182266009852,3.75261588082856,5.23103390248257,153.579597308015,1.45940136403703,0.121052631578947,3.75261588082856,0.717375561081265,NA
47,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.11,0.943,0,0.0429999999999999,0.437441192811023,0.372092226141342,-0.976720472451468,0.934,116.115152015631,97.1724273099763,19.8736027324442,4.81673922504384,NA,NA,NA,NA
47,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.11,0.943,0,0.0429999999999999,0.437441192811023,0.372092226141342,-0.976720472451468,0.934,3.75261588082856,5.23103390248257,153.579597308015,1.45940136403703,0.121052631578947,3.75261588082856,0.717375561081265,NA
47,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9555,0,0.0555,0.385393463485796,0.336770896434242,-1.08766097417116,0.942,NA,NA,NA,NA,NA,NA,NA,NA
48,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.12,0.92,0,0.02,0.469236007317785,0.4193346326449,-0.870141306054703,0.886,29.9441473283067,39.5285884303483,66.8777337769574,2.48800580540762,NA,NA,NA,NA
48,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.11,0.9295,0,0.0295,0.440303525409447,0.393479004595619,-0.93378284226388,0.896,2.70397334595934,4.47445577308386,164.269348208861,1.38781944470501,0.102702702702703,2.70397334595934,0.6043133473852,NA
48,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.14,0.9015,0,0.00149999999999995,0.525753442730163,0.469841664601275,-0.756414799040503,0.864,29.9441473283067,39.5285884303483,66.8777337769574,2.48800580540762,NA,NA,NA,NA
48,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.12,0.92,0,0.02,0.469236007317785,0.4193346326449,-0.870141306054703,0.886,2.70397334595934,4.47445577308386,164.269348208861,1.38781944470501,0.102702702702703,2.70397334595934,0.6043133473852,NA
48,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9455,0,0.0455,0.389671471691139,0.355219755826212,-1.04395699834155,0.916,NA,NA,NA,NA,NA,NA,NA,NA
49,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.11,0.9195,0,0.0195,0.494451369199171,0.428532911434586,-0.845348951626944,0.902,24.5477658514921,30.9266597741204,83.3436877340884,2.18385445217738,NA,NA,NA,NA
49,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.09,0.949,0,0.0489999999999999,0.427552842174028,0.370553052660605,-0.990719866312184,0.934,3.03710563888399,4.57731649597799,176.510692417634,1.31262009939098,0.099009900990099,3.03710563888399,0.663512265658852,NA
49,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.18,0.808,0.092,0.092,0.71280441896701,0.617775926959419,-0.479590678888807,0.78,24.5477658514921,30.9266597741204,83.3436877340884,2.18385445217738,NA,NA,NA,NA
49,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.09,0.949,0,0.0489999999999999,0.427552842174028,0.370553052660605,-0.990719866312184,0.934,3.03710563888399,4.57731649597799,176.510692417634,1.31262009939098,0.099009900990099,3.03710563888399,0.663512265658852,NA
49,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.932,0,0.032,0.446623284148254,0.396295474377981,-0.933419158520466,0.914,NA,NA,NA,NA,NA,NA,NA,NA
50,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.12,0.9345,0,0.0345,0.454817878561725,0.39471275210343,-0.932179408393422,0.918974358974359,38.2258901128898,47.4470900000846,58.4141771380034,2.68928437948395,NA,NA,NA,NA
50,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.11,0.9455,0,0.0455,0.422536209676403,0.366697172749972,-1.00580133381788,0.932,3.04318921986147,4.74668627553383,165.402619791359,1.38057250807114,0.109947643979058,3.04318921986147,0.641118675895474,NA
50,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.14,0.9085,0,0.00849999999999995,0.518768840787013,0.450212461964066,-0.800618089844099,0.887179487179487,38.2258901128898,47.4470900000846,58.4141771380034,2.68928437948395,NA,NA,NA,NA
50,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.12,0.9345,0,0.0345,0.454817878561725,0.39471275210343,-0.932179408393422,0.918974358974359,3.04318921986147,4.74668627553383,165.402619791359,1.38057250807114,0.109947643979058,3.04318921986147,0.641118675895474,NA
50,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.96,0,0.0599999999999999,0.372397383435872,0.331683890467967,-1.1159977490039,0.944,NA,NA,NA,NA,NA,NA,NA,NA
51,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.11,0.93,0,0.03,0.413430016797098,0.367780196850774,-0.993188742774699,0.912,22.7642700173572,28.6746739217068,92.495292346091,2.04895084079106,NA,NA,NA,NA
51,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.1,0.9415,0,0.0415,0.384193986615478,0.34177232974274,-1.06652939845013,0.926,3.42879046399149,4.94567532912272,162.133507207802,1.40164763441644,0.0890052356020942,3.42879046399149,0.69329065007583,NA
51,1200,"B","C3",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.01,1,0,0.1,0.0695030087968135,0.0618286752738573,-2.77630695328435,1,22.7642700173572,28.6746739217068,92.495292346091,2.04895084079106,NA,NA,NA,NA
51,1200,"B","C3",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.1,0.9415,0,0.0415,0.384193986615478,0.34177232974274,-1.06652939845013,0.926,3.42879046399149,4.94567532912272,162.133507207802,1.40164763441644,0.0890052356020942,3.42879046399149,0.69329065007583,NA
51,1200,"B","C3",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.944,0,0.0439999999999999,0.370706292359472,0.337318966129456,-1.0923165355138,0.926,NA,NA,NA,NA,NA,NA,NA,NA
52,1200,"B","C3",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.1,0.937,0,0.037,0.46511065238157,0.384798613121243,-0.945624908840189,0.916,11.3906594082247,15.5494132862045,112.74404848215,1.80671841175792,NA,NA,NA,NA
52,1200,"B","C3",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.1,0.937,0,0.037,0.46511065238157,0.384798613121243,-0.945624908840189,0.916,3.02566321156246,4.78954849913709,160.346693683212,1.41339144337489,0.118279569892473,3.02566321156246,0.631722011397854,NA
