method,tau_hat,calibration_moment,clip_c,coverage_ipcw_hajek,coverage_ipcw_ht,observed_y_coverage,coverage_shortfall,abs_calibration_error,pac_success,mean_lpb,median_lpb,mean_log_lpb,sd_lpb,worst_slice_coverage,max_raw_weight,max_normalized_weight,weight_variance,weight_cv,effective_sample_size,clipped_fraction,computation_time_sec,split,n_total,n_train,n_cal,n_test,events_train,events_cal,events_test,censoring_test
H-IPCW,0.06999999999999999,0.00734935861926241,Inf,0.9107954743656945,0.6155791353749208,0.872093023255814,0,0.010795474365694502,1,1.0818904461561685,0.9420267379271665,-0.07687654064234664,0.7390520911484293,0.8222559044572934,12.6226182868422,19.24807396122257,1.793578033253167,2.0421985700358682,33.228494053615364,NA,0.056999999999995055,45,686,343,171,172,147,71,81,0.5290697674418605
Stab-IPCW,0.060000000000000005,0.0018869035014800373,Inf,0.9466363312266098,0.6398028873571141,0.9069767441860465,0,0.04663633122660982,1,0.9673279520797518,0.842274556024611,-0.18880416189749563,0.660793103729537,0.911003400091214,2.3562616834261254,5.6456635129580786,0.26275283931981813,1.2281889284117584,68.41021473187006,NA,0.06099999999999994,45,686,343,171,172,147,71,81,0.5290697674418605
Clip-IPCW,0.060000000000000005,0.01918063259160233,1.8926977824058717,0.9466363312266098,0.6398028873571141,0.9069767441860465,0,0.04663633122660982,1,0.9673279520797518,0.842274556024611,-0.18880416189749563,0.660793103729537,0.911003400091214,1.8926977824058717,3.624875003570445,0.42463655387208343,1.2480168542848422,67.0999357379892,0.09859154929577464,0.06299999999999528,45,686,343,171,172,147,71,81,0.5290697674418605
H-AIPCW,0.01,-13.082027689426061,Inf,0.991187783633312,0.6699138676200695,0.9941860465116279,0,0.09118778363331193,1,0.2700534027307624,0.2351416697914622,-1.464722016347891,0.1844766563185913,0.95962047939523,12.6226182868422,19.24807396122257,1.793578033253167,2.0421985700358682,33.228494053615364,NA,0.1280000000000001,45,686,343,171,172,147,71,81,0.5290697674418605
Clip-AIPCW,0.05,0.003203509234933701,1.8926977824058717,0.9558145858926249,0.646006192303805,0.9244186046511628,0,0.05581458589262489,1,0.8479879062921273,0.7383624506568123,-0.3204753694382874,0.5792705145335124,0.9191039931283983,1.8926977824058717,3.624875003570445,0.42463655387208343,1.2480168542848422,67.0999357379892,0.09859154929577464,0.13799999999999812,45,686,343,171,172,147,71,81,0.5290697674418605
Naive-Y,0.05,0.018128654970760213,Inf,0.960662106974676,0.7345032319238407,0.9011627906976745,0,0.060662106974676,1,0.9760987406118292,0.8831454571999711,-0.21442757405793011,0.7814209712885548,0.8949620430122753,1,1,0,0,171,NA,0.045999999999999375,46,686,343,171,172,154,78,67,0.6104651162790697
CC,0.05,0.023076923076923106,Inf,0.960662106974676,0.7345032319238407,0.9011627906976745,0,0.060662106974676,1,0.9760987406118292,0.8831454571999711,-0.21442757405793011,0.7814209712885548,0.8949620430122753,1,1,0.24953560371517028,1.0951352733650423,78,NA,0.054999999999999716,46,686,343,171,172,154,78,67,0.6104651162790697
HT-IPCW,0.01,-0.134226337596833,Inf,1,0.7645802062880813,0.9709302325581395,0,0.09999999999999998,1,0.35728220547205863,0.29250279038480287,-1.3130187754330003,0.6645484321051909,1,14.41297199415346,14.41297199415346,2.9240867009918015,2.2330307182808355,28.70444356381031,NA,0.22099999999999653,46,686,343,171,172,154,78,67,0.6104651162790697
H-IPCW,0.06999999999999999,0.01236779287123016,Inf,0.9447004092802905,0.7222992338079595,0.8895348837209303,0,0.04470040928029051,1,1.2215004191034953,1.1173743337643276,0.019451660548762264,0.86154675196872,0.8636524618133388,14.41297199415346,18.821451692295565,2.9240867009918015,2.2330307182808355,28.70444356381031,NA,0.055999999999997385,46,686,343,171,172,154,78,67,0.6104651162790697
Stab-IPCW,0.05,0.031791079441465975,Inf,0.960662106974676,0.7345032319238407,0.9011627906976745,0,0.060662106974676,1,0.9760987406118292,0.8831454571999711,-0.21442757405793011,0.7814209712885548,0.8949620430122753,3.5830451242366865,7.05374964636018,0.40337388674413455,1.2503213692955832,66.94956707032962,NA,0.06200000000000472,46,686,343,171,172,154,78,67,0.6104651162790697
Clip-IPCW,0.05,0.03267549301077655,1.5054851014712023,0.960662106974676,0.7345032319238407,0.9011627906976745,0,0.060662106974676,1,0.9760987406118292,0.8831454571999711,-0.21442757405793011,0.7814209712885548,0.8949620430122753,1.5054851014712023,2.8152840058940525,0.35744278822778547,1.1180185789075614,76.24888303817262,0.10256410256410256,0.06300000000000239,46,686,343,171,172,154,78,67,0.6104651162790697
H-AIPCW,0.01,-6.486275725011488,Inf,1,0.7645802062880813,0.9709302325581395,0,0.09999999999999998,1,0.35728220547205863,0.29250279038480287,-1.3130187754330003,0.6645484321051909,1,14.41297199415346,18.821451692295565,2.9240867009918015,2.2330307182808355,28.70444356381031,NA,0.1280000000000001,46,686,343,171,172,154,78,67,0.6104651162790697
Clip-AIPCW,0.05,0.011491437267561778,1.5054851014712023,0.960662106974676,0.7345032319238407,0.9011627906976745,0,0.060662106974676,1,0.9760987406118292,0.8831454571999711,-0.21442757405793011,0.7814209712885548,0.8949620430122753,1.5054851014712023,2.8152840058940525,0.35744278822778547,1.1180185789075614,76.24888303817262,0.10256410256410256,0.13400000000000034,46,686,343,171,172,154,78,67,0.6104651162790697
Naive-Y,0.05,0.012280701754385942,Inf,0.9345912552993146,0.6374581750295555,0.9127906976744186,0,0.034591255299314616,1,0.9444991691485983,0.6669112037495655,-0.2783809660998387,1.063963770138511,0.6608720331514139,1,1,0,0,171,NA,0.046999999999997044,47,686,343,171,172,152,71,76,0.5581395348837209
CC,0.06999999999999999,0.015492957746478853,Inf,0.9080795620665657,0.6193753013783581,0.8895348837209303,0,0.008079562066565682,1,1.1694032974391628,0.8488564703370924,-0.040603830142161505,1.1331064108199358,0.6608720331514139,1,1,0.24423804609563124,1.1902670743861876,71,NA,0.05100000000000193,47,686,343,171,172,152,71,76,0.5581395348837209
HT-IPCW,0.01,-0.17320782419319447,Inf,0.9786545980786711,0.6675125307862169,0.9593023255813954,0,0.07865459807867103,1,0.31607090340655775,0.214760232130755,-1.4079479632444187,0.43773734447411544,0.8035207487319908,31.748218648041075,31.748218648041075,6.310879102734888,3.4564850827813483,13.27905545084437,NA,0.21999999999999886,47,686,343,171,172,152,71,76,0.5581395348837209
H-IPCW,0.09999999999999999,0.013265951083574376,Inf,0.8529056723787983,0.5817427568513046,0.8430232558139535,0.04709432762120169,0.04709432762120169,0,1.4716006302201994,1.100012884837609,0.2140625228714318,1.1954814290463174,0.5059063087676706,31.748218648041075,43.6826643225729,6.310879102734888,3.4564850827813483,13.27905545084437,NA,0.060000000000002274,47,686,343,171,172,152,71,76,0.5581395348837209
Stab-IPCW,0.06999999999999999,0.016531172843996845,Inf,0.9080795620665657,0.6193753013783581,0.8895348837209303,0,0.008079562066565682,1,1.1694032974391628,0.8488564703370924,-0.040603830142161505,1.1331064108199358,0.6608720331514139,2.176841540610718,5.1887567333915605,0.26095593433668934,1.2176432966412523,69.11926335927059,NA,0.05700000000000216,47,686,343,171,172,152,71,76,0.5581395348837209
Clip-IPCW,0.08,0.0011813708090048776,1.7522323585094917,0.8714782769196248,0.5944106033874347,0.8604651162790697,0.02852172308037526,0.02852172308037526,0,1.2729214503548807,0.9348904795811985,0.05425161890705983,1.1518926640228324,0.5059063087676706,1.7522323585094917,3.442204866074184,0.3917994402446881,1.2296370025997994,68.31351478863621,0.09859154929577464,0.06300000000000239,47,686,343,171,172,152,71,76,0.5581395348837209
H-AIPCW,0.01,-0.3780874430651939,Inf,0.9786545980786711,0.6675125307862169,0.9593023255813954,0,0.07865459807867103,1,0.31607090340655775,0.214760232130755,-1.4079479632444187,0.43773734447411544,0.8035207487319908,31.748218648041075,43.6826643225729,6.310879102734888,3.4564850827813483,13.27905545084437,NA,0.1319999999999979,47,686,343,171,172,152,71,76,0.5581395348837209
Clip-AIPCW,0.060000000000000005,0.005392107881459392,1.7522323585094917,0.9345912552993146,0.6374581750295555,0.9127906976744186,0,0.034591255299314616,1,1.062243143646981,0.7597955916189163,-0.14951123853084675,1.1166861437037234,0.6608720331514139,1.7522323585094917,3.442204866074184,0.3917994402446881,1.2296370025997994,68.31351478863621,0.09859154929577464,0.13600000000000279,47,686,343,171,172,152,71,76,0.5581395348837209
Naive-Y,0.04,5.847953216374047e-4,Inf,0.9218151184886552,0.6439231634064437,0.9011627906976745,0,0.02181511848865514,1,0.7510797828493123,0.5900686364909153,-0.43961578122917816,0.6118334812410774,0.8203092121300608,1,1,0,0,171,NA,0.046999999999997044,48,686,343,171,172,149,71,79,0.5406976744186046
CC,0.060000000000000005,0.0014084507042253502,Inf,0.88738497393396,0.6198723888492316,0.877906976744186,0.012615026066040036,0.012615026066040036,0,0.9887280379752792,0.7793538250992755,-0.16175410070258958,0.774561863385816,0.7635737342881228,1,1,0.24423804609563124,1.1902670743861876,71,NA,0.046999999999997044,48,686,343,171,172,149,71,79,0.5406976744186046
HT-IPCW,0.01,-0.05636196363090984,Inf,0.9828214858147909,0.6865384473703119,0.9651162790697675,0,0.08282148581479087,1,0.2940858751597237,0.23104183514090254,-1.3772558457678064,0.2395638770893424,0.9575927991069544,60.056087152846956,60.056087152846956,21.121958605988542,5.447671877778752,5.605899662278165,NA,0.22400000000000375,48,686,343,171,172,149,71,79,0.5406976744186046
H-IPCW,0.09999999999999999,0.004144217582586039,Inf,0.816220990909047,0.5701616213092777,0.7906976744186046,0.08377900909095304,0.08377900909095304,0,1.3898927736968032,1.112689401305037,0.19224582521938577,0.9059622038008648,0.648457531546327,60.056087152846956,71.18703112453375,21.121958605988542,5.447671877778752,5.605899662278165,NA,0.05700000000000216,48,686,343,171,172,149,71,79,0.5406976744186046
Stab-IPCW,0.060000000000000005,1.622545450565836e-4,Inf,0.88738497393396,0.6198723888492316,0.877906976744186,0.012615026066040036,0.012615026066040036,0,0.9887280379752792,0.7793538250992755,-0.16175410070258958,0.774561863385816,0.7635737342881228,1.4724824067752598,3.5382158725986055,0.24925414584341463,1.19965234484999,70.34867013506579,NA,0.06099999999999994,48,686,343,171,172,149,71,79,0.5406976744186046
Clip-IPCW,0.060000000000000005,0.01002376923000137,1.535560606484219,0.88738497393396,0.6198723888492316,0.877906976744186,0.012615026066040036,0.012615026066040036,0,0.9887280379752792,0.7793538250992755,-0.16175410070258958,0.774561863385816,0.7635737342881228,1.535560606484219,3.1334565266706815,0.3528079159650366,1.2120648923582469,69.49778513489102,0.09859154929577464,0.06400000000000006,48,686,343,171,172,149,71,79,0.5406976744186046
H-AIPCW,0.01,-0.23852031512757765,Inf,0.9828214858147909,0.6865384473703119,0.9651162790697675,0,0.08282148581479087,1,0.2940858751597237,0.23104183514090254,-1.3772558457678064,0.2395638770893424,0.9575927991069544,60.056087152846956,71.18703112453375,21.121958605988542,5.447671877778752,5.605899662278165,NA,0.12899999999999778,48,686,343,171,172,149,71,79,0.5406976744186046
Clip-AIPCW,0.060000000000000005,0.006516547847978364,1.535560606484219,0.88738497393396,0.6198723888492316,0.877906976744186,0.012615026066040036,0.012615026066040036,0,0.9887280379752792,0.7793538250992755,-0.16175410070258958,0.774561863385816,0.7635737342881228,1.535560606484219,3.1334565266706815,0.3528079159650366,1.2120648923582469,69.49778513489102,0.09859154929577464,0.1390000000000029,48,686,343,171,172,149,71,79,0.5406976744186046
Naive-Y,0.060000000000000005,5.847953216374047e-4,Inf,0.9610996044491601,0.9420472784128743,0.8895348837209303,0,0.06109960444916007,1,1.1045300249242997,0.8396858443135965,-0.09495576930990747,0.9968741689184579,0.525786252948983,1,1,0,0,171,NA,0.045999999999999375,49,686,343,171,172,160,71,68,0.6046511627906976
CC,0.05,0.015492957746478853,Inf,0.9672597136921652,0.9480852729352265,0.9011627906976745,0,0.06725971369216521,1,0.9694034598021826,0.7369599234573141,-0.22545008355940557,0.8749180615558277,0.525786252948983,1,1,0.24423804609563124,1.1902670743861876,71,NA,0.04600000000000648,49,686,343,171,172,160,71,68,0.6046511627906976
HT-IPCW,0.01,-0.3075696942431807,Inf,1,0.9801765332665959,0.9651162790697675,0,0.09999999999999998,1,0.31189346195875545,0.23710765577303095,-1.3594693145632535,0.2814939645507094,1,6.874309202715743,6.874309202715743,0.9272506227628987,1.6254039098631248,47.15305904107953,NA,0.2259999999999991,49,686,343,171,172,160,71,68,0.6046511627906976
H-IPCW,0.060000000000000005,0.018966953951709702,Inf,0.9610996044491601,0.9420472784128743,0.8895348837209303,0,0.06109960444916007,1,1.1045300249242997,0.8396858443135965,-0.09495576930990747,0.9968741689184579,0.525786252948983,6.874309202715743,11.603574523308584,0.9272506227628987,1.6254039098631248,47.15305904107953,NA,0.056999999999995055,49,686,343,171,172,160,71,68,0.6046511627906976
Stab-IPCW,0.05,0.017094572208997797,Inf,0.9672597136921652,0.9480852729352265,0.9011627906976745,0,0.06725971369216521,1,0.9694034598021826,0.7369599234573141,-0.22545008355940557,0.8749180615558277,0.525786252948983,1.923148675806246,4.576154229966376,0.25850640206120645,1.2098274787619683,69.65027874132575,NA,0.06099999999999994,49,686,343,171,172,160,71,68,0.6046511627906976
Clip-IPCW,0.060000000000000005,0.005264081369781765,1.9414382502430099,0.9610996044491601,0.9420472784128743,0.8895348837209303,0,0.06109960444916007,1,1.1045300249242997,0.8396858443135965,-0.09495576930990747,0.9968741689184579,0.525786252948983,1.9414382502430099,3.8312352635389604,0.40113099144728587,1.249851305051096,66.98020632359811,0.09859154929577464,0.06400000000000006,49,686,343,171,172,160,71,68,0.6046511627906976
H-AIPCW,0.01,-0.11847344933600065,Inf,1,0.9801765332665959,0.9651162790697675,0,0.09999999999999998,1,0.31189346195875545,0.23710765577303095,-1.3594693145632535,0.2814939645507094,1,6.874309202715743,11.603574523308584,0.9272506227628987,1.6254039098631248,47.15305904107953,NA,0.1290000000000049,49,686,343,171,172,160,71,68,0.6046511627906976
Clip-AIPCW,0.05,0.02317841095437671,1.9414382502430099,0.9672597136921652,0.9480852729352265,0.9011627906976745,0,0.06725971369216521,1,0.9694034598021826,0.7369599234573141,-0.22545008355940557,0.8749180615558277,0.525786252948983,1.9414382502430099,3.8312352635389604,0.40113099144728587,1.249851305051096,66.98020632359811,0.09859154929577464,0.13400000000000034,49,686,343,171,172,160,71,68,0.6046511627906976
Naive-Y,0.08,0.006432748538011674,Inf,0.8793506903964197,0.6053041802514235,0.872093023255814,0.020649309603580357,0.020649309603580357,0,1.278447178051888,0.8723512606086492,0.015968798140835176,1.3621666705139959,0.4525258506274946,1,1,0,0,171,NA,0.045999999999999375,50,686,343,171,172,157,58,84,0.5116279069767442
CC,0.08,0.01379310344827589,Inf,0.8793506903964197,0.6053041802514235,0.872093023255814,0.020649309603580357,0.020649309603580357,0,1.278447178051888,0.8723512606086492,0.015968798140835176,1.3621666705139959,0.4525258506274946,1,1,0.22545579635362917,1.3999058212309963,58,NA,0.05100000000000193,50,686,343,171,172,157,58,84,0.5116279069767442
HT-IPCW,0.01,-0.2836652710113936,Inf,1,0.6883535623069184,0.9825581395348837,0,0.09999999999999998,1,0.33321446418397266,0.19939838598122953,-1.4506151054236736,0.7120468744958682,1,22.51284208277022,22.51284208277022,3.606063528546271,3.0810592273819455,16.3833720154452,NA,0.21999999999999886,50,686,343,171,172,157,58,84,0.5116279069767442
H-IPCW,0.11,0.009509329091352986,Inf,0.8162376801684806,0.5618601148331087,0.8313953488372093,0.08376231983151938,0.08376231983151938,0,1.5645574788704486,1.1017983534044085,0.2443876645506493,1.45659612261385,0.32080165458643506,22.51284208277022,36.52697312662125,3.606063528546271,3.0810592273819455,16.3833720154452,NA,0.06099999999999994,50,686,343,171,172,157,58,84,0.5116279069767442
Stab-IPCW,0.08,0.01570068654958459,Inf,0.8793506903964197,0.6053041802514235,0.872093023255814,0.020649309603580357,0.020649309603580357,0,1.278447178051888,0.8723512606086492,0.015968798140835176,1.3621666705139959,0.4525258506274946,1.8693809339367433,5.392446977753068,0.2417596361824039,1.4183387597928132,57.00150866435167,NA,0.05700000000000216,50,686,343,171,172,157,58,84,0.5116279069767442
Clip-IPCW,0.09999999999999999,0.0038300772614408667,2.0653642254823463,0.8162376801684806,0.5618601148331087,0.8313953488372093,0.08376231983151938,0.08376231983151938,0,1.4722332490698014,1.0269932566316018,0.17571439562714025,1.4283456580582998,0.32080165458643506,2.0653642254823463,4.591022490767816,0.4367301120457706,1.4689916885431429,54.36653801745627,0.10344827586206896,0.06700000000000017,50,686,343,171,172,157,58,84,0.5116279069767442
H-AIPCW,0.05,0.011952774993508497,Inf,0.9253891250756974,0.6369949007659387,0.9069767441860465,0,0.02538912507569735,1,0.9303689556633135,0.6215871027807554,-0.32025411630765555,1.0913092391056367,0.594175483648605,22.51284208277022,36.52697312662125,3.606063528546271,3.0810592273819455,16.3833720154452,NA,0.12600000000000477,50,686,343,171,172,157,58,84,0.5116279069767442
Clip-AIPCW,0.09,0.006314778618662932,2.0653642254823463,0.8517949774019591,0.5863361070497796,0.8546511627906976,0.048205022598040936,0.048205022598040936,0,1.377964723137058,0.950612806772931,0.10022788604539605,1.4020061551870127,0.32080165458643506,2.0653642254823463,4.591022490767816,0.4367301120457706,1.4689916885431429,54.36653801745627,0.10344827586206896,0.13300000000000267,50,686,343,171,172,157,58,84,0.5116279069767442
Naive-Y,0.05,0.006432748538011674,Inf,0.8827903128671547,0.40747974807810744,0.872093023255814,0.01720968713284532,0.01720968713284532,0,0.9049642625987473,0.7954100135706712,-0.19489046991580922,0.5133643675862519,0.7387234787403095,1,1,0,0,171,NA,0.04800000000000182,51,686,343,171,172,152,80,67,0.6104651162790697
CC,0.05,0.012499999999999956,Inf,0.8827903128671547,0.40747974807810744,0.872093023255814,0.01720968713284532,0.01720968713284532,0,0.9049642625987473,0.7954100135706712,-0.19489046991580922,0.5133643675862519,0.7387234787403095,1,1,0.2504299965600275,1.0696687227691517,80,NA,0.05099999999999483,51,686,343,171,172,152,80,67,0.6104651162790697
HT-IPCW,0.23,0.008744603688138453,Inf,0.31171013369789324,0.1438796562459838,0.5465116279069767,0.5882898663021068,0.5882898663021068,0,2.5917198422756194,2.3221783629051362,0.8715739372097824,1.2111066832783706,0,66.79991631661096,66.79991631661096,30.411552816406974,4.672746620725244,7.530759356740642,NA,0.22100000000000364,51,686,343,171,172,152,80,67,0.6104651162790697
H-IPCW,0.09,0.012951378971838231,Inf,0.7203021386003682,0.3324781997479487,0.8023255813953488,0.17969786139963184,0.17969786139963184,0,1.351025596600713,1.1874715196383103,0.205833360196445,0.7664041881610584,0.514405206108081,66.79991631661096,56.60161885818906,30.411552816406974,4.672746620725244,7.530759356740642,NA,0.060000000000002274,51,686,343,171,172,152,80,67,0.6104651162790697
Stab-IPCW,0.05,0.017593822256476627,Inf,0.8827903128671547,0.40747974807810744,0.872093023255814,0.01720968713284532,0.01720968713284532,0,0.9049642625987473,0.7954100135706712,-0.19489046991580922,0.5133643675862519,0.7387234787403095,6.325319992897727,12.67313803634105,0.45688870775682716,1.3542750467239777,60.5666616904458,NA,0.055999999999997385,51,686,343,171,172,152,80,67,0.6104651162790697
Clip-IPCW,0.060000000000000005,0.005750922189756469,1.7779079418319517,0.8127603834947099,0.37515522257903156,0.8430232558139535,0.08723961650529011,0.08723961650529011,0,1.023829525811142,0.8998855431936276,-0.07148061095458787,0.5807937603246706,0.514405206108081,1.7779079418319517,3.105156627466693,0.4056493557006489,1.1123709451949624,76.67703975665071,0.1,0.06700000000000017,51,686,343,171,172,152,80,67,0.6104651162790697
H-AIPCW,0.01,-17.249332217449954,Inf,1,0.4615815807433156,0.9825581395348837,0,0.09999999999999998,1,0.3096496270443647,0.27216369112988703,-1.2673445010540716,0.17565675411807044,1,66.79991631661096,56.60161885818906,30.411552816406974,4.672746620725244,7.530759356740642,NA,0.13400000000000034,51,686,343,171,172,152,80,67,0.6104651162790697
Clip-AIPCW,0.03,0.01888997481501127,1.7779079418319517,0.9610021298094283,0.4435808821751289,0.9476744186046512,0,0.06100212980942832,1,0.6422529827840715,0.5645023509382386,-0.5378036437430681,0.36433460409863616,0.85948352422555,1.7779079418319517,3.105156627466693,0.4056493557006489,1.1123709451949624,76.67703975665071,0.1,0.13400000000000034,51,686,343,171,172,152,80,67,0.6104651162790697
Naive-Y,0.060000000000000005,5.847953216374047e-4,Inf,0.8963272272267941,0.5222947114144438,0.8895348837209303,0.003672772773205879,0.003672772773205879,0,1.0054807197485327,0.8561748630242474,-0.1727267180836723,0.8015539032113306,0.7445446568998798,1,1,0,0,171,NA,0.04800000000000182,52,686,343,171,172,152,74,73,0.5755813953488372
CC,0.06999999999999999,0.032432432432432434,Inf,0.874786800088453,0.5097429883001385,0.877906976744186,0.025213199911547024,0.025213199911547024,0,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7445446568998798,1,1,0.24692122463020297,1.1482688982285942,74,NA,0.04899999999999949,52,686,343,171,172,152,74,73,0.5755813953488372
HT-IPCW,0.01,-0.20769520476495595,Inf,0.9898128090345271,0.5767692643327461,0.9825581395348837,0,0.08981280903452704,1,0.289094182082762,0.2461660048615535,-1.419195227740725,0.2304614752852531,0.9520129948547533,12.133843586884819,12.133843586884819,1.8414536761298854,1.9601218022825488,35.480055175348575,NA,0.22399999999999665,52,686,343,171,172,152,74,73,0.5755813953488372
H-IPCW,0.08,0.0034067348130043928,Inf,0.853990419573686,0.4976248251678734,0.8546511627906976,0.04600958042631398,0.04600958042631398,0,1.2318538857036538,1.050534932997408,0.031641187748591655,0.9687267563979842,0.7070960472479692,12.133843586884819,17.526736302274582,1.8414536761298854,1.9601218022825488,35.480055175348575,NA,0.055999999999997385,52,686,343,171,172,152,74,73,0.5755813953488372
Stab-IPCW,0.06999999999999999,0.034420608943078294,Inf,0.874786800088453,0.5097429883001385,0.877906976744186,0.025213199911547024,0.025213199911547024,0,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7445446568998798,2.5512264255542667,5.695489123595412,0.2809663665999482,1.183339032074855,71.48523326930024,NA,0.06099999999999994,52,686,343,171,172,152,74,73,0.5755813953488372
Clip-IPCW,0.06999999999999999,0.04564015560204567,1.92106733056589,0.874786800088453,0.5097429883001385,0.877906976744186,0.025213199911547024,0.025213199911547024,0,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7445446568998798,1.92106733056589,3.4446274000980543,0.44728449850758506,1.1991999145568895,70.37991052747802,0.10810810810810811,0.06400000000000006,52,686,343,171,172,152,74,73,0.5755813953488372
H-AIPCW,0.06999999999999999,0.01789384657101839,Inf,0.874786800088453,0.5097429883001385,0.877906976744186,0.025213199911547024,0.025213199911547024,0,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7445446568998798,12.133843586884819,17.526736302274582,1.8414536761298854,1.9601218022825488,35.480055175348575,NA,0.13000000000000256,52,686,343,171,172,152,74,73,0.5755813953488372
Clip-AIPCW,0.06999999999999999,0.04149879406967469,1.92106733056589,0.874786800088453,0.5097429883001385,0.877906976744186,0.025213199911547024,0.025213199911547024,0,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7445446568998798,1.92106733056589,3.4446274000980543,0.44728449850758506,1.1991999145568895,70.37991052747802,0.10810810810810811,0.13799999999999812,52,686,343,171,172,152,74,73,0.5755813953488372
Naive-Y,0.060000000000000005,0.006432748538011674,Inf,0.9407224769752988,0.5819810797662318,0.9127906976744186,0,0.04072247697529874,1,0.9728066597492772,0.8173319052435387,-0.195517362733395,0.8073464787205927,0.8604900315114948,1,1,0,0,171,NA,0.04700000000000415,53,686,343,171,172,152,73,74,0.5697674418604651
CC,0.060000000000000005,0.017808219178082174,Inf,0.9407224769752988,0.5819810797662318,0.9127906976744186,0,0.04072247697529874,1,0.9728066597492772,0.8173319052435387,-0.195517362733395,0.8073464787205927,0.8604900315114948,1,1,0.24609563123495012,1.162051036227645,73,NA,0.045999999999999375,53,686,343,171,172,152,73,74,0.5697674418604651
HT-IPCW,0.01,-0.26885075819758386,Inf,1,0.6186533159465618,0.9883720930232558,0,0.09999999999999998,1,0.27349232798996437,0.2297825608668634,-1.4644291496376365,0.22697528408851866,1,8.884260394408274,8.884260394408274,1.0554961494420354,1.6277820752108672,47.05326438833111,NA,0.22500000000000142,53,686,343,171,172,152,73,74,0.5697674418604651
H-IPCW,0.08,0.008386884063203724,Inf,0.9099543712545064,0.5629462891366692,0.8895348837209303,0,0.009954371254506378,1,1.198048260222109,1.0065752092542364,0.012746341974524001,0.9942777781526906,0.7131171788988631,8.884260394408274,14.076322691978339,1.0554961494420354,1.6277820752108672,47.05326438833111,NA,0.05700000000000216,53,686,343,171,172,152,73,74,0.5697674418604651
Stab-IPCW,0.060000000000000005,0.015331316494879716,Inf,0.9407224769752988,0.5819810797662318,0.9127906976744186,0,0.04072247697529874,1,0.9728066597492772,0.8173319052435387,-0.195517362733395,0.8073464787205927,0.8604900315114948,1.4514603293054473,3.4154698529317966,0.248869853411307,1.173900890177958,72.15236857054288,NA,0.05799999999999983,53,686,343,171,172,152,73,74,0.5697674418604651
Clip-IPCW,0.06999999999999999,0.0037791429773346556,1.7957693149831826,0.930745928932948,0.5758090552381313,0.9011627906976745,0,0.03074592893294803,1,1.0873495228610897,0.9135684344664742,-0.08420433627528463,0.9024072765359886,0.8541926581353134,1.7957693149831826,3.351587248047696,0.4176050375273889,1.2060986947940995,69.90527887820517,0.1095890410958904,0.06300000000000239,53,686,343,171,172,152,73,74,0.5697674418604651
H-AIPCW,0.08,0.0025239719883439968,Inf,0.9099543712545064,0.5629462891366692,0.8895348837209303,0,0.009954371254506378,1,1.198048260222109,1.0065752092542364,0.012746341974524001,0.9942777781526906,0.7131171788988631,8.884260394408274,14.076322691978339,1.0554961494420354,1.6277820752108672,47.05326438833111,NA,0.1319999999999979,53,686,343,171,172,152,73,74,0.5697674418604651
Clip-AIPCW,0.060000000000000005,0.012059977556052167,1.7957693149831826,0.9407224769752988,0.5819810797662318,0.9127906976744186,0,0.04072247697529874,1,0.9728066597492772,0.8173319052435387,-0.195517362733395,0.8073464787205927,0.8604900315114948,1.7957693149831826,3.351587248047696,0.4176050375273889,1.2060986947940995,69.90527887820517,0.1095890410958904,0.13400000000000034,53,686,343,171,172,152,73,74,0.5697674418604651
Naive-Y,0.04,0.006432748538011674,Inf,0.9740794917854033,0.9006965984357681,0.9186046511627907,0,0.0740794917854033,1,0.815843220763022,0.7187643383843219,-0.39864667974877444,0.517770741904454,0.922730265479449,1,1,0,0,171,NA,0.05100000000000193,54,686,343,171,172,137,85,77,0.5523255813953488
CC,0.05,0.00588235294117645,Inf,0.967547247966246,0.8946564653278593,0.9127906976744186,0,0.067547247966246,1,0.9536375403576677,0.8401622251792062,-0.24258522231337573,0.6052212045313452,0.907278025719369,1,1,0.25146198830409355,1.0088192419733968,85,NA,0.046999999999997044,54,686,343,171,172,137,85,77,0.5523255813953488
HT-IPCW,0.01,-0.17642086239951615,Inf,0.9936117959970544,0.9187574241809041,0.9709302325581395,0,0.09361179599705438,1,0.31302061895063804,0.27577364419389905,-1.356599821223281,0.19865694042770085,0.9834546524919529,6.506968937615674,6.506968937615674,0.9773446803833101,1.3662741138664716,59.87838278197671,NA,0.30799999999999983,54,686,343,171,172,137,85,77,0.5523255813953488
H-IPCW,0.060000000000000005,0.016624217744608157,Inf,0.967547247966246,0.8946564653278593,0.9011627906976745,0,0.067547247966246,1,1.084068092244857,0.9550725743080725,-0.11439288908460662,0.687998289514017,0.907278025719369,6.506968937615674,8.992753659529116,0.9773446803833101,1.3662741138664716,59.87838278197671,NA,0.055999999999997385,54,686,343,171,172,137,85,77,0.5523255813953488
