method,tau_hat,calibration_moment,feasible_found,boundary_fallback,pac_success_nominal,pac_success_tol,clip_c,coverage_ipcw_hajek,coverage_ipcw_ht,observed_y_coverage,coverage_shortfall,abs_calibration_error,mean_lpb,median_lpb,mean_log_lpb,sd_lpb,worst_slice_coverage,max_raw_weight,max_normalized_weight,weight_variance,weight_cv,effective_sample_size,clipped_fraction,computation_time_sec,split,n_total,n_train,n_cal,n_test,events_train,events_cal,events_test,censoring_test
H-AIPCW,0.01,-0.23852031512757765,FALSE,TRUE,1,1,Inf,0.983679808088569,0.703375007232148,0.9651162790697675,0,0.08367980808856901,0.2940858751597237,0.23104183514090254,-1.3772558457678064,0.2395638770893424,0.9613115831869319,60.056087152846956,71.18703112453375,21.121958605988542,5.447671877778752,5.605899662278165,NA,0.20300000000000296,48,686,343,171,172,149,71,79,0.5406976744186046
Clip-AIPCW,0.060000000000000005,0.006246746073283376,TRUE,FALSE,0,1,1.7243538256620676,0.8924456269698661,0.6381384919794034,0.877906976744186,0.007554373030133954,0.007554373030133954,0.9920149377865752,0.7793538250992755,-0.1613894974117319,0.8081005063491129,0.7747148074837431,1.7243538256620676,3.47584419328286,0.3665617945639143,1.2204149380137668,68.93208384349433,0.07042253521126761,0.2150000000000034,48,686,343,171,172,149,71,79,0.5406976744186046
Naive-Y,0.060000000000000005,5.847953216374047e-4,TRUE,FALSE,1,1,Inf,0.9421410033809302,0.619511520972922,0.8895348837209303,0,0.042141003380930186,1.1045300249242997,0.8396858443135965,-0.09495576930990747,0.9968741689184579,0.5493215706079982,1,1,0,0,171,NA,0.07199999999998852,49,686,343,171,172,160,71,68,0.6046511627906976
CC,0.05,0.015492957746478853,TRUE,FALSE,1,1,Inf,0.9511277697227727,0.6254208331301087,0.9011627906976745,0,0.051127769722772665,0.9694034598021826,0.7369599234573141,-0.22545008355940557,0.8749180615558277,0.5493215706079982,1,1,0.24423804609563124,1.1902670743861876,71,NA,0.06399999999999295,49,686,343,171,172,160,71,68,0.6046511627906976
HT-IPCW,0.01,-0.3075696942431807,FALSE,TRUE,1,1,Inf,1,0.6575571159197691,0.9651162790697675,0,0.09999999999999998,0.31189346195875545,0.23710765577303095,-1.3594693145632535,0.2814939645507094,1,6.874309202715743,6.874309202715743,0.9272506227628987,1.6254039098631248,47.15305904107953,NA,0.3919999999999959,49,686,343,171,172,160,71,68,0.6046511627906976
H-IPCW,0.060000000000000005,0.018966953951709702,TRUE,FALSE,1,1,Inf,0.9421410033809302,0.619511520972922,0.8895348837209303,0,0.042141003380930186,1.1045300249242997,0.8396858443135965,-0.09495576930990747,0.9968741689184579,0.5493215706079982,6.874309202715743,11.603574523308584,0.9272506227628987,1.6254039098631248,47.15305904107953,NA,0.08499999999999375,49,686,343,171,172,160,71,68,0.6046511627906976
Stab-IPCW,0.05,0.017094572208997797,TRUE,FALSE,1,1,Inf,0.9511277697227727,0.6254208331301087,0.9011627906976745,0,0.051127769722772665,0.9694034598021826,0.7369599234573141,-0.22545008355940557,0.8749180615558277,0.5493215706079982,1.923148675806246,4.576154229966376,0.25850640206120645,1.2098274787619683,69.65027874132575,NA,0.08100000000000307,49,686,343,171,172,160,71,68,0.6046511627906976
Clip-IPCW,0.060000000000000005,0.0015706574591450551,TRUE,FALSE,1,1,1.5669256179787816,0.9421410033809302,0.619511520972922,0.8895348837209303,0,0.042141003380930186,1.1045300249242997,0.8396858443135965,-0.09495576930990747,0.9968741689184579,0.5493215706079982,1.5669256179787816,3.2127248614350212,0.35335812421088725,1.2188006957968558,69.0410280785807,0.15492957746478872,0.15500000000000114,49,686,343,171,172,160,71,68,0.6046511627906976
H-AIPCW,0.01,-0.11847344933600065,FALSE,TRUE,1,1,Inf,1,0.6575571159197691,0.9651162790697675,0,0.09999999999999998,0.31189346195875545,0.23710765577303095,-1.3594693145632535,0.2814939645507094,1,6.874309202715743,11.603574523308584,0.9272506227628987,1.6254039098631248,47.15305904107953,NA,0.21399999999999864,49,686,343,171,172,160,71,68,0.6046511627906976
Clip-AIPCW,0.05,0.02292800725524539,TRUE,FALSE,1,1,1.5669256179787816,0.9511277697227727,0.6254208331301087,0.9011627906976745,0,0.051127769722772665,0.9694034598021826,0.7369599234573141,-0.22545008355940557,0.8749180615558277,0.5493215706079982,1.5669256179787816,3.2127248614350212,0.35335812421088725,1.2188006957968558,69.0410280785807,0.15492957746478872,0.2020000000000124,49,686,343,171,172,160,71,68,0.6046511627906976
Naive-Y,0.08,0.006432748538011674,TRUE,FALSE,0,0,Inf,0.8793706400729607,0.5983660095197522,0.872093023255814,0.020629359927039292,0.020629359927039292,1.5482891740198086,0.8723512606086492,0.027245937063405636,4.226034353720815,0.46694128485527536,1,1,0,0,171,NA,0.06099999999999284,50,686,343,171,172,157,58,84,0.5116279069767442
CC,0.08,0.01379310344827589,TRUE,FALSE,0,0,Inf,0.8793706400729607,0.5983660095197522,0.872093023255814,0.020629359927039292,0.020629359927039292,1.5482891740198086,0.8723512606086492,0.027245937063405636,4.226034353720815,0.46694128485527536,1,1,0.22545579635362917,1.3999058212309963,58,NA,0.07000000000000739,50,686,343,171,172,157,58,84,0.5116279069767442
HT-IPCW,0.01,-0.2836652710113936,FALSE,TRUE,1,1,Inf,1,0.6804480184488604,0.9825581395348837,0,0.09999999999999998,0.3539014342873294,0.19939838598122953,-1.4486414644155692,0.9659691769634433,1,22.51284208277022,22.51284208277022,3.606063528546271,3.0810592273819455,16.3833720154452,NA,0.3640000000000043,50,686,343,171,172,157,58,84,0.5116279069767442
H-IPCW,0.11,0.009509329091352986,TRUE,FALSE,0,0,Inf,0.8163316717280914,0.5554712684244253,0.8313953488372093,0.08366832827190862,0.08366832827190862,1.955522436384937,1.1017983534044085,0.2607527630443315,5.337572033897616,0.33780339723375674,22.51284208277022,36.52697312662125,3.606063528546271,3.0810592273819455,16.3833720154452,NA,0.08400000000000318,50,686,343,171,172,157,58,84,0.5116279069767442
Stab-IPCW,0.08,0.01570068654958459,TRUE,FALSE,0,0,Inf,0.8793706400729607,0.5983660095197522,0.872093023255814,0.020629359927039292,0.020629359927039292,1.5482891740198086,0.8723512606086492,0.027245937063405636,4.226034353720815,0.46694128485527536,1.8693809339367433,5.392446977753068,0.2417596361824039,1.4183387597928132,57.00150866435167,NA,0.0759999999999934,50,686,343,171,172,157,58,84,0.5116279069767442
Clip-IPCW,0.09999999999999999,0.0030387260392631893,TRUE,FALSE,0,0,1.970545243639115,0.8163316717280914,0.5554712684244253,0.8313953488372093,0.08366832827190862,0.08366832827190862,1.8227549071513207,1.0269932566316018,0.19044441628931033,4.975184859063107,0.33780339723375674,1.970545243639115,4.416296534324548,0.42514642446228684,1.4613057103405187,54.756330594279156,0.1206896551724138,0.1039999999999992,50,686,343,171,172,157,58,84,0.5116279069767442
H-AIPCW,0.05,0.011884905283229108,TRUE,FALSE,1,1,Inf,0.9250320099937293,0.6294361982019995,0.9069767441860465,0,0.025032009993729232,1.1032214033534002,0.6215871027807554,-0.31167017711758616,3.011227894997805,0.603245787311278,22.51284208277022,36.52697312662125,3.606063528546271,3.0810592273819455,16.3833720154452,NA,0.22499999999999432,50,686,343,171,172,157,58,84,0.5116279069767442
Clip-AIPCW,0.09,0.005637316574577783,TRUE,FALSE,0,0,1.970545243639115,0.8514557097221436,0.5793713504774007,0.8546511627906976,0.04854429027785645,0.04854429027785645,1.6871913687431432,0.950612806772931,0.11316060886038172,4.605166015013772,0.33780339723375674,1.970545243639115,4.416296534324548,0.42514642446228684,1.4613057103405187,54.756330594279156,0.1206896551724138,0.23399999999999466,50,686,343,171,172,157,58,84,0.5116279069767442
Naive-Y,0.05,0.006432748538011674,TRUE,FALSE,0,1,Inf,0.8882623334025099,0.4189573162455614,0.872093023255814,0.011737666597490093,0.011737666597490093,0.9049642625987473,0.7954100135706712,-0.19489046991580922,0.5133643675862519,0.7400974123989269,1,1,0,0,171,NA,0.10499999999998977,51,686,343,171,172,152,80,67,0.6104651162790697
CC,0.05,0.012499999999999956,TRUE,FALSE,0,1,Inf,0.8882623334025099,0.4189573162455614,0.872093023255814,0.011737666597490093,0.011737666597490093,0.9049642625987473,0.7954100135706712,-0.19489046991580922,0.5133643675862519,0.7400974123989269,1,1,0.2504299965600275,1.0696687227691517,80,NA,0.06799999999999784,51,686,343,171,172,152,80,67,0.6104651162790697
HT-IPCW,0.23,0.008744603688138453,TRUE,FALSE,0,0,Inf,0.32552130700354664,0.15353519791900702,0.5465116279069767,0.5744786929964534,0.5744786929964534,2.6420190768977516,2.3221783629051362,0.8765127816887955,1.4987536067640348,0,66.79991631661096,66.79991631661096,30.411552816406974,4.672746620725244,7.530759356740642,NA,0.36700000000000443,51,686,343,171,172,152,80,67,0.6104651162790697
H-IPCW,0.09,0.012951378971838231,TRUE,FALSE,0,0,Inf,0.7296006882787286,0.3441230532890981,0.8023255813953488,0.17039931172127143,0.17039931172127143,1.351025596600713,1.1874715196383103,0.205833360196445,0.7664041881610584,0.5178237072113564,66.79991631661096,56.60161885818906,30.411552816406974,4.672746620725244,7.530759356740642,NA,0.07500000000000284,51,686,343,171,172,152,80,67,0.6104651162790697
Stab-IPCW,0.05,0.017593822256476627,TRUE,FALSE,0,1,Inf,0.8882623334025099,0.4189573162455614,0.872093023255814,0.011737666597490093,0.011737666597490093,0.9049642625987473,0.7954100135706712,-0.19489046991580922,0.5133643675862519,0.7400974123989269,6.325319992897727,12.67313803634105,0.45688870775682716,1.3542750467239777,60.5666616904458,NA,0.09100000000000819,51,686,343,171,172,152,80,67,0.6104651162790697
Clip-IPCW,0.060000000000000005,0.006758705459872641,TRUE,FALSE,0,0,1.9110876987430097,0.8193324465008535,0.3864458842738739,0.8430232558139535,0.08066755349914656,0.08066755349914656,1.023829525811142,0.8998855431936276,-0.07148061095458787,0.5807937603246706,0.5315116030572007,1.9110876987430097,3.3020682356925186,0.42144076512789297,1.1216921934024846,75.97178844241088,0.0875,0.09199999999999875,51,686,343,171,172,152,80,67,0.6104651162790697
H-AIPCW,0.01,-17.249332217449954,FALSE,TRUE,1,1,Inf,1,0.4716594416885105,0.9825581395348837,0,0.09999999999999998,0.3096496270443647,0.27216369112988703,-1.2673445010540716,0.17565675411807044,1,66.79991631661096,56.60161885818906,30.411552816406974,4.672746620725244,7.530759356740642,NA,0.1910000000000025,51,686,343,171,172,152,80,67,0.6104651162790697
Clip-AIPCW,0.03,0.015958722338484943,TRUE,FALSE,1,1,1.9110876987430097,0.9627715237510123,0.45410027936599895,0.9476744186046512,0,0.06277152375101225,0.6422529827840715,0.5645023509382386,-0.5378036437430681,0.36433460409863616,0.8702886319661925,1.9110876987430097,3.3020682356925186,0.42144076512789297,1.1216921934024846,75.97178844241088,0.0875,0.22100000000000364,51,686,343,171,172,152,80,67,0.6104651162790697
Naive-Y,0.060000000000000005,5.847953216374047e-4,TRUE,FALSE,1,1,Inf,0.9016923175195249,0.5414581678686562,0.8895348837209303,0,0.0016923175195249218,1.0054807197485327,0.8561748630242474,-0.1727267180836723,0.8015539032113306,0.7545390564926011,1,1,0,0,171,NA,0.060000000000002274,52,686,343,171,172,152,74,73,0.5755813953488372
CC,0.06999999999999999,0.032432432432432434,TRUE,FALSE,0,1,Inf,0.8807026176103789,0.5288540408997326,0.877906976744186,0.019297382389621087,0.019297382389621087,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7545390564926011,1,1,0.24692122463020297,1.1482688982285942,74,NA,0.09700000000000841,52,686,343,171,172,152,74,73,0.5755813953488372
HT-IPCW,0.01,-0.20769520476495595,FALSE,TRUE,1,1,Inf,0.9903116934850509,0.5946733101246712,0.9825581395348837,0,0.09031169348505086,0.289094182082762,0.2461660048615535,-1.419195227740725,0.2304614752852531,0.955225756075771,12.133843586884819,12.133843586884819,1.8414536761298854,1.9601218022825488,35.480055175348575,NA,0.39000000000000057,52,686,343,171,172,152,74,73,0.5755813953488372
H-IPCW,0.08,0.0034067348130043928,TRUE,FALSE,0,0,Inf,0.8605312206189418,0.5167412975103022,0.8546511627906976,0.039468779381058194,0.039468779381058194,1.2337346798761313,1.050534932997408,0.031853420821229037,0.9835144809432208,0.7258606986325884,12.133843586884819,17.526736302274582,1.8414536761298854,1.9601218022825488,35.480055175348575,NA,0.0799999999999983,52,686,343,171,172,152,74,73,0.5755813953488372
Stab-IPCW,0.06999999999999999,0.034420608943078294,TRUE,FALSE,0,1,Inf,0.8807026176103789,0.5288540408997326,0.877906976744186,0.019297382389621087,0.019297382389621087,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7545390564926011,2.5512264255542667,5.695489123595412,0.2809663665999482,1.183339032074855,71.48523326930024,NA,0.09100000000000819,52,686,343,171,172,152,74,73,0.5755813953488372
Clip-IPCW,0.06999999999999999,0.04459017577396988,TRUE,FALSE,0,1,1.7049897633339728,0.8807026176103789,0.5288540408997326,0.877906976744186,0.019297382389621087,0.019297382389621087,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7545390564926011,1.7049897633339728,3.11623362015073,0.42054687940673496,1.1852649455403212,71.34996497072895,0.12162162162162163,0.09199999999999875,52,686,343,171,172,152,74,73,0.5755813953488372
H-AIPCW,0.06999999999999999,0.01753219514173826,TRUE,FALSE,0,1,Inf,0.8807026176103789,0.5288540408997326,0.877906976744186,0.019297382389621087,0.019297382389621087,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7545390564926011,12.133843586884819,17.526736302274582,1.8414536761298854,1.9601218022825488,35.480055175348575,NA,0.21099999999999852,52,686,343,171,172,152,74,73,0.5755813953488372
Clip-AIPCW,0.06999999999999999,0.0398689698792738,TRUE,FALSE,0,1,1.7049897633339728,0.8807026176103789,0.5288540408997326,0.877906976744186,0.019297382389621087,0.019297382389621087,1.1216602852574977,0.9551026909101284,-0.06338248814853993,0.8941704819065414,0.7545390564926011,1.7049897633339728,3.11623362015073,0.42054687940673496,1.1852649455403212,71.34996497072895,0.12162162162162163,0.22799999999999443,52,686,343,171,172,152,74,73,0.5755813953488372
Naive-Y,0.060000000000000005,0.006432748538011674,TRUE,FALSE,1,1,Inf,0.9441904857118749,0.6086088179184012,0.9127906976744186,0,0.044190485711874894,0.9728066597492772,0.8173319052435387,-0.195517362733395,0.8073464787205927,0.8706616715267355,1,1,0,0,171,NA,0.06299999999998818,53,686,343,171,172,152,73,74,0.5697674418604651
CC,0.060000000000000005,0.017808219178082174,TRUE,FALSE,1,1,Inf,0.9441904857118749,0.6086088179184012,0.9127906976744186,0,0.044190485711874894,0.9728066597492772,0.8173319052435387,-0.195517362733395,0.8073464787205927,0.8706616715267355,1,1,0.24609563123495012,1.162051036227645,73,NA,0.06100000000000705,53,686,343,171,172,152,73,74,0.5697674418604651
HT-IPCW,0.01,-0.26885075819758386,FALSE,TRUE,1,1,Inf,1,0.644582663274285,0.9883720930232558,0,0.09999999999999998,0.27349232798996437,0.2297825608668634,-1.4644291496376365,0.22697528408851866,1,8.884260394408274,8.884260394408274,1.0554961494420354,1.6277820752108672,47.05326438833111,NA,0.38299999999999557,53,686,343,171,172,152,73,74,0.5697674418604651
H-IPCW,0.08,0.008386884063203724,TRUE,FALSE,1,1,Inf,0.9148706618755383,0.5897097677832424,0.8895348837209303,0,0.014870661875538316,1.198048260222109,1.0065752092542364,0.012746341974524001,0.9942777781526906,0.7327251253173851,8.884260394408274,14.076322691978339,1.0554961494420354,1.6277820752108672,47.05326438833111,NA,0.2920000000000016,53,686,343,171,172,152,73,74,0.5697674418604651
Stab-IPCW,0.060000000000000005,0.015331316494879716,TRUE,FALSE,1,1,Inf,0.9441904857118749,0.6086088179184012,0.9127906976744186,0,0.044190485711874894,0.9728066597492772,0.8173319052435387,-0.195517362733395,0.8073464787205927,0.8706616715267355,1.4514603293054473,3.4154698529317966,0.248869853411307,1.173900890177958,72.15236857054288,NA,0.07699999999999818,53,686,343,171,172,152,73,74,0.5697674418604651
Clip-IPCW,0.06999999999999999,0.0031756266746629886,TRUE,FALSE,1,1,1.7334293869860666,0.9349186104543383,0.6026323278713512,0.9011627906976745,0,0.034918610454338306,1.0873495228610897,0.9135684344664742,-0.08420433627528463,0.9024072765359886,0.8673171984426636,1.7334293869860666,3.2555293270274404,0.4093414801081324,1.2015956151664275,70.21466832429611,0.136986301369863,0.08699999999998909,53,686,343,171,172,152,73,74,0.5697674418604651
H-AIPCW,0.08,0.002353927748888161,TRUE,FALSE,1,1,Inf,0.9148706618755383,0.5897097677832424,0.8895348837209303,0,0.014870661875538316,1.198048260222109,1.0065752092542364,0.012746341974524001,0.9942777781526906,0.7327251253173851,8.884260394408274,14.076322691978339,1.0554961494420354,1.6277820752108672,47.05326438833111,NA,0.19299999999999784,53,686,343,171,172,152,73,74,0.5697674418604651
Clip-AIPCW,0.060000000000000005,0.011682458188110185,TRUE,FALSE,1,1,1.7334293869860666,0.9441904857118749,0.6086088179184012,0.9127906976744186,0,0.044190485711874894,0.9728066597492772,0.8173319052435387,-0.195517362733395,0.8073464787205927,0.8706616715267355,1.7334293869860666,3.2555293270274404,0.4093414801081324,1.2015956151664275,70.21466832429611,0.136986301369863,0.20300000000000296,53,686,343,171,172,152,73,74,0.5697674418604651
Naive-Y,0.04,0.006432748538011674,TRUE,FALSE,1,1,Inf,0.9682104167261393,0.7231847344892238,0.9186046511627907,0,0.06821041672613926,0.815843220763022,0.7187643383843219,-0.39864667974877444,0.517770741904454,0.922336566185749,1,1,0,0,171,NA,0.06199999999999761,54,686,343,171,172,137,85,77,0.5523255813953488
CC,0.05,0.00588235294117645,TRUE,FALSE,1,1,Inf,0.9600192001317683,0.7170664747642622,0.9127906976744186,0,0.06001920013176831,0.9536375403576677,0.8401622251792062,-0.24258522231337573,0.6052212045313452,0.9105617459881029,1,1,0.25146198830409355,1.0088192419733968,85,NA,0.0660000000000025,54,686,343,171,172,137,85,77,0.5523255813953488
HT-IPCW,0.01,-0.17642086239951615,FALSE,TRUE,1,1,Inf,0.9922131241374249,0.7411130600746354,0.9709302325581395,0,0.09221312413742488,0.31302061895063804,0.27577364419389905,-1.356599821223281,0.19865694042770085,0.9761375577903194,6.506968937615674,6.506968937615674,0.9773446803833101,1.3662741138664716,59.87838278197671,NA,0.36000000000001364,54,686,343,171,172,137,85,77,0.5523255813953488
H-IPCW,0.060000000000000005,0.016624217744608157,TRUE,FALSE,1,1,Inf,0.9600192001317683,0.7170664747642622,0.9011627906976745,0,0.06001920013176831,1.084068092244857,0.9550725743080725,-0.11439288908460662,0.687998289514017,0.9105617459881029,6.506968937615674,8.992753659529116,0.9773446803833101,1.3662741138664716,59.87838278197671,NA,0.08100000000000307,54,686,343,171,172,137,85,77,0.5523255813953488
Stab-IPCW,0.05,0.00832879882011938,TRUE,FALSE,1,1,Inf,0.9600192001317683,0.7170664747642622,0.9127906976744186,0,0.06001920013176831,0.9536375403576677,0.8401622251792062,-0.24258522231337573,0.6052212045313452,0.9105617459881029,1.9695952064590987,3.868211751377779,0.2727706187100131,1.0257276334947871,83.57916498877053,NA,0.09299999999998931,54,686,343,171,172,137,85,77,0.5523255813953488
Clip-IPCW,0.060000000000000005,0.0015124602695136562,TRUE,FALSE,1,1,1.6280885414473572,0.9600192001317683,0.7170664747642622,0.9011627906976745,0,0.06001920013176831,1.084068092244857,0.9550725743080725,-0.11439288908460662,0.687998289514017,0.9105617459881029,1.6280885414473572,2.657867643231433,0.4075046983207905,1.0421293816921873,82.22408655999979,0.16470588235294117,0.09300000000000352,54,686,343,171,172,137,85,77,0.5523255813953488
H-AIPCW,0.01,-0.007019539072969469,FALSE,TRUE,1,1,Inf,0.9922131241374249,0.7411130600746354,0.9709302325581395,0,0.09221312413742488,0.31302061895063804,0.27577364419389905,-1.356599821223281,0.19865694042770085,0.9761375577903194,6.506968937615674,8.992753659529116,0.9773446803833101,1.3662741138664716,59.87838278197671,NA,0.20600000000000307,54,686,343,171,172,137,85,77,0.5523255813953488
Clip-AIPCW,0.05,0.0011161342472215362,TRUE,FALSE,1,1,1.6280885414473572,0.9600192001317683,0.7170664747642622,0.9127906976744186,0,0.06001920013176831,0.9536375403576677,0.8401622251792062,-0.24258522231337573,0.6052212045313452,0.9105617459881029,1.6280885414473572,2.657867643231433,0.4075046983207905,1.0421293816921873,82.22408655999979,0.16470588235294117,0.20100000000000762,54,686,343,171,172,137,85,77,0.5523255813953488
Naive-Y,0.060000000000000005,0.012280701754385942,TRUE,FALSE,1,1,Inf,0.9579831734445101,0.6116268310767732,0.936046511627907,0,0.057983173444510094,1.314050606404992,0.7966129964125477,-0.2008786558912423,5.466291963581049,0.8870226092587481,1,1,0,0,171,NA,0.10899999999999466,55,686,343,171,172,144,77,78,0.5465116279069767
CC,0.060000000000000005,0.02207792207792203,TRUE,FALSE,1,1,Inf,0.9579831734445101,0.6116268310767732,0.936046511627907,0,0.057983173444510094,1.314050606404992,0.7966129964125477,-0.2008786558912423,5.466291963581049,0.8870226092587481,1,1,0.24898520811833505,1.1081336900478653,77,NA,0.125,55,686,343,171,172,144,77,78,0.5465116279069767
HT-IPCW,0.01,-0.25257337141909164,FALSE,TRUE,1,1,Inf,1,0.6384525824995619,0.9825581395348837,0,0.09999999999999998,0.33428773172113196,0.2026542587723228,-1.5697462730985519,1.3905966273476842,1,15.03481597567426,15.03481597567426,1.701553560601615,2.014801447301731,33.95764061542578,NA,0.3400000000000034,55,686,343,171,172,144,77,78,0.5465116279069767
H-IPCW,0.06999999999999999,0.014325991102041533,TRUE,FALSE,1,1,Inf,0.9297339589442448,0.5935910471254948,0.9127906976744186,0,0.029733958944244798,1.4817086368174608,0.8982518262479493,-0.08079718225027996,6.163729139749474,0.8076657141606701,15.03481597567426,23.222424460095205,1.701553560601615,2.014801447301731,33.95764061542578,NA,0.07500000000000284,55,686,343,171,172,144,77,78,0.5465116279069767
Stab-IPCW,0.060000000000000005,0.020334318301986756,TRUE,FALSE,1,1,Inf,0.9579831734445101,0.6116268310767732,0.936046511627907,0,0.057983173444510094,1.314050606404992,0.7966129964125477,-0.2008786558912423,5.466291963581049,0.8870226092587481,1.0782448397943012,2.4512775669117133,0.24021459929449754,1.1142298825677026,76.535820504983,NA,0.08899999999999864,55,686,343,171,172,144,77,78,0.5465116279069767
Clip-IPCW,0.060000000000000005,0.033530332350777375,TRUE,FALSE,1,1,1.7239373374183122,0.9579831734445101,0.6116268310767732,0.936046511627907,0,0.057983173444510094,1.314050606404992,0.7966129964125477,-0.2008786558912423,5.466291963581049,0.8870226092587481,1.7239373374183122,3.1757294615921055,0.38323564319184444,1.1403941199952057,74.57825691259988,0.09090909090909091,0.08500000000000796,55,686,343,171,172,144,77,78,0.5465116279069767
H-AIPCW,0.01,-0.2551486901189573,FALSE,TRUE,1,1,Inf,1,0.6384525824995619,0.9825581395348837,0,0.09999999999999998,0.33428773172113196,0.2026542587723228,-1.5697462730985519,1.3905966273476842,1,15.03481597567426,23.222424460095205,1.701553560601615,2.014801447301731,33.95764061542578,NA,0.18700000000001182,55,686,343,171,172,144,77,78,0.5465116279069767
Clip-AIPCW,0.060000000000000005,0.02272277167598003,TRUE,FALSE,1,1,1.7239373374183122,0.9579831734445101,0.6116268310767732,0.936046511627907,0,0.057983173444510094,1.314050606404992,0.7966129964125477,-0.2008786558912423,5.466291963581049,0.8870226092587481,1.7239373374183122,3.1757294615921055,0.38323564319184444,1.1403941199952057,74.57825691259988,0.09090909090909091,0.19899999999999807,55,686,343,171,172,144,77,78,0.5465116279069767
Naive-Y,0.060000000000000005,0.012280701754385942,TRUE,FALSE,1,1,Inf,0.9229822858723751,0.5617414365456795,0.8953488372093024,0,0.022982285872375052,0.8064526900531767,0.6596159313045242,-0.35879152807511455,0.6255978650668607,0.8356961489615988,1,1,0,0,171,NA,0.055999999999997385,56,686,343,171,172,159,61,79,0.5406976744186046
CC,0.08,0.0180327868852459,TRUE,FALSE,0,1,Inf,0.8941291038643603,0.5441809392770057,0.877906976744186,0.005870896135639736,0.005870896135639736,1.00569769454944,0.8225829358412824,-0.13799996004151735,0.7801602479263937,0.7538021511336976,1,1,0.23082215342277262,1.3468059289377197,61,NA,0.06499999999999773,56,686,343,171,172,159,61,79,0.5406976744186046
HT-IPCW,0.01,-0.36311570015232764,FALSE,TRUE,1,1,Inf,1,0.608615620412193,0.9709302325581395,0,0.09999999999999998,0.21006216712367706,0.17181460699200388,-1.7040332422750086,0.16295369202032808,1,8.108330131238455,8.108330131238455,1.0393802012505857,1.898919332118235,37.297094589179025,NA,0.3649999999999949,56,686,343,171,172,159,61,79,0.5406976744186046
H-IPCW,0.09,0.014857144457830741,TRUE,FALSE,0,1,Inf,0.8941291038643603,0.5441809392770057,0.872093023255814,0.005870896135639736,0.005870896135639736,1.101688262250461,0.9010957965354216,-0.046837697031883535,0.8546240013008847,0.7538021511336976,8.108330131238455,15.102565177523338,1.0393802012505857,1.898919332118235,37.297094589179025,NA,0.08299999999999841,56,686,343,171,172,159,61,79,0.5406976744186046
Stab-IPCW,0.08,0.015699256488710216,TRUE,FALSE,0,1,Inf,0.8941291038643603,0.5441809392770057,0.877906976744186,0.005870896135639736,0.005870896135639736,1.00569769454944,0.8225829358412824,-0.13799996004151735,0.7801602479263937,0.7538021511336976,1.3086344552020135,3.6812295152796377,0.23265017566691934,1.3568324984616544,60.419152473049714,NA,0.1290000000000049,56,686,343,171,172,159,61,79,0.5406976744186046
Clip-IPCW,0.08,0.026020170197710687,TRUE,FALSE,0,1,1.7050570389918627,0.8941291038643603,0.5441809392770057,0.877906976744186,0.005870896135639736,0.005870896135639736,1.00569769454944,0.8225829358412824,-0.13799996004151735,0.7801602479263937,0.7538021511336976,1.7050570389918627,3.849040005534476,0.37521163110598443,1.3827754465425277,58.947502646195126,0.11475409836065574,0.09499999999999886,56,686,343,171,172,159,61,79,0.5406976744186046
H-AIPCW,0.01,-0.7688026873890639,FALSE,TRUE,1,1,Inf,1,0.608615620412193,0.9709302325581395,0,0.09999999999999998,0.21006216712367706,0.17181460699200388,-1.7040332422750086,0.16295369202032808,1,8.108330131238455,15.102565177523338,1.0393802012505857,1.898919332118235,37.297094589179025,NA,0.20700000000000784,56,686,343,171,172,159,61,79,0.5406976744186046
Clip-AIPCW,0.08,0.012091524295623456,TRUE,FALSE,0,1,1.7050570389918627,0.8941291038643603,0.5441809392770057,0.877906976744186,0.005870896135639736,0.005870896135639736,1.00569769454944,0.8225829358412824,-0.13799996004151735,0.7801602479263937,0.7538021511336976,1.7050570389918627,3.849040005534476,0.37521163110598443,1.3827754465425277,58.947502646195126,0.11475409836065574,0.21399999999999864,56,686,343,171,172,159,61,79,0.5406976744186046
Naive-Y,0.09,0.012280701754385942,TRUE,FALSE,1,1,Inf,0.9304564420047329,0.5568541398193046,0.8662790697674418,0,0.030456442004732853,1.25332521912104,1.064294997418602,0.024263425448543922,1.0034446097042362,0.8497199159677696,1,1,0,0,171,NA,0.0660000000000025,57,686,343,171,172,155,75,69,0.5988372093023255
CC,0.09,0.006666666666666599,TRUE,FALSE,1,1,Inf,0.9304564420047329,0.5568541398193046,0.8662790697674418,0,0.030456442004732853,1.25332521912104,1.064294997418602,0.024263425448543922,1.0034446097042362,0.8497199159677696,1,1,0.2476780185758514,1.1346935320890421,75,NA,0.060000000000002274,57,686,343,171,172,155,75,69,0.5988372093023255
HT-IPCW,0.01,-0.2831138245070256,FALSE,TRUE,1,1,Inf,1,0.5984741624438902,0.9651162790697675,0,0.09999999999999998,0.22500601805393008,0.19106994397816413,-1.6931648993876924,0.18014564178766865,1,5.721665323463583,5.721665323463583,0.7772958951422733,1.42918401256035,56.42405883280702,NA,0.3430000000000035,57,686,343,171,172,155,75,69,0.5988372093023255
